Date,TimeStamp,HK_id,PinPullerTemp,OpticsTemp,LEXIbaseTemp,HVsupplyTemp,+5.2V_Imon,+10V_Imon,+3.3V_Imon,AnodeVoltMon,+28V_Imon,ADC_Ground,Cmd_count,Pinpuller_Armed,Unused1,Unused2,HVmcpAuto,HVmcpMan,DeltaEvntCount,DeltaDroppedCount,DeltaLostEvntCount,HV_ramp_value,operation_number,number_of_data_points,Date
2024-05-23 21:40:03.549825,35.999,11.0,21.81732421875,-267.1609423828125,21.7071533203125,19.17322265624999,66.83701171874999,0.14762900390625,22.822873102275217,0.003305126953125,43.52673952236621,0.0,0.0,0.0,,,,,1.0,0.0,0.0,1.986381298828125,1,0.6,2024-05-23 21:40:03.549825
2024-05-23 21:40:03.549850,36.999,0.0,21.81732421875,-267.1609423828125,21.7071533203125,19.17322265624999,66.83701171874999,0.14762900390625,22.822873102275217,0.003305126953125,43.52673952236621,0.0,0.0,0.0,,,,,1.0,0.0,0.0,1.986381298828125,1,0.6166666666666667,2024-05-23 21:40:03.549850
2024-05-23 21:40:03.549875,37.999,1.0,21.81732421875,-267.932138671875,21.7071533203125,19.17322265624999,66.83701171874999,0.14762900390625,22.822873102275217,0.003305126953125,43.52673952236621,0.0,0.0,0.0,,,,,1.0,0.0,0.0,1.986381298828125,1,0.6666666666666666,2024-05-23 21:40:03.549875
2024-05-23 21:40:03.549875,38.999,2.0,21.81732421875,-267.932138671875,21.7071533203125,19.17322265624999,66.83701171874999,0.14762900390625,22.822873102275217,0.003305126953125,43.52673952236621,0.0,0.0,0.0,,,,,1.0,0.0,0.0,1.986381298828125,1,0.6666666666666666,2024-05-23 21:40:03.549875
2024-05-23 21:40:03.549875,39.999,3.0,21.81732421875,-267.932138671875,21.7071533203125,19.17322265624999,66.83701171874999,0.14762900390625,22.822873102275217,0.003305126953125,43.52673952236621,0.0,0.0,0.0,,,,,1.0,0.0,0.0,1.986381298828125,1,0.6666666666666666,2024-05-23 21:40:03.549875
2024-05-23 21:40:03.549900,40.999,4.0,21.81732421875,-267.932138671875,21.7071533203125,19.17322265624999,67.0206298828125,0.14762900390625,22.822873102275217,0.003305126953125,43.52673952236621,0.0,0.0,0.0,,,,,1.0,0.0,0.0,1.986381298828125,1,0.7,2024-05-23 21:40:03.549900
2024-05-23 21:40:03.549900,41.999,5.0,21.81732421875,-267.932138671875,21.7071533203125,19.17322265624999,67.0206298828125,0.149832421875,22.822873102275217,0.003305126953125,43.52673952236621,0.0,0.0,0.0,,,,,1.0,0.0,0.0,1.986381298828125,1,0.7,2024-05-23 21:40:03.549900
2024-05-23 21:40:03.549925,42.999,6.0,21.81732421875,-267.932138671875,21.7071533203125,19.17322265624999,67.0206298828125,0.149832421875,22.581561310713504,0.003305126953125,43.52673952236621,0.0,0.0,0.0,,,,,1.0,0.0,0.0,1.986381298828125,1,0.7333333333333333,2024-05-23 21:40:03.549925
2024-05-23 21:40:03.549925,43.999,7.0,21.81732421875,-267.932138671875,21.7071533203125,19.17322265624999,67.0206298828125,0.149832421875,22.581561310713504,0.003305126953125,43.52673952236621,0.0,0.0,0.0,,,,,1.0,0.0,0.0,1.986381298828125,1,0.7333333333333333,2024-05-23 21:40:03.549925
2024-05-23 21:40:03.549950,44.999,8.0,21.81732421875,-267.932138671875,21.7071533203125,19.17322265624999,67.0206298828125,0.149832421875,22.581561310713504,0.003305126953125,43.40391800794314,0.0,0.0,0.0,,,,,1.0,0.0,0.0,1.986381298828125,1,0.7833333333333333,2024-05-23 21:40:03.549950
2024-05-23 21:40:03.549950,45.999,9.0,21.81732421875,-267.932138671875,21.7071533203125,19.17322265624999,67.0206298828125,0.149832421875,22.581561310713504,0.003305126953125,43.40391800794314,0.0,0.0,0.0,,,,,1.0,0.0,0.0,1.986381298828125,1,0.7833333333333333,2024-05-23 21:40:03.549950
2024-05-23 21:40:03.549950,46.999,10.0,21.81732421875,-267.932138671875,21.7071533203125,19.17322265624999,67.0206298828125,0.149832421875,22.581561310713504,0.003305126953125,43.40391800794314,0.0,0.0,0.0,,,,,1.0,0.0,0.0,1.986381298828125,1,0.7833333333333333,2024-05-23 21:40:03.549950
2024-05-23 21:40:03.549975,47.999,11.0,21.81732421875,-267.932138671875,21.7071533203125,19.17322265624999,67.0206298828125,0.149832421875,22.581561310713504,0.003305126953125,43.40391800794314,0.0,0.0,0.0,,,,,1.0,0.0,0.0,1.986381298828125,1,0.8,2024-05-23 21:40:03.549975
2024-05-23 21:40:03.550000,48.999,0.0,21.81732421875,-267.932138671875,21.7071533203125,19.17322265624999,67.0206298828125,0.149832421875,22.581561310713504,0.003305126953125,43.40391800794314,0.0,0.0,0.0,,,,,1.0,0.0,0.0,1.986381298828125,1,0.85,2024-05-23 21:40:03.550000
2024-05-23 21:40:03.550000,49.999,1.0,21.81732421875,-268.04230957031245,21.7071533203125,19.17322265624999,67.0206298828125,0.149832421875,22.581561310713504,0.003305126953125,43.40391800794314,0.0,0.0,0.0,,,,,1.0,0.0,0.0,1.986381298828125,1,0.85,2024-05-23 21:40:03.550000
2024-05-23 21:40:03.550000,50.999,2.0,21.81732421875,-268.04230957031245,21.7071533203125,19.17322265624999,67.0206298828125,0.149832421875,22.581561310713504,0.003305126953125,43.40391800794314,0.0,0.0,0.0,,,,,1.0,0.0,0.0,1.986381298828125,1,0.85,2024-05-23 21:40:03.550000
2024-05-23 21:40:03.550025,51.999,3.0,21.81732421875,-268.04230957031245,21.7071533203125,19.17322265624999,67.0206298828125,0.149832421875,22.581561310713504,0.003305126953125,43.40391800794314,0.0,0.0,0.0,,,,,1.0,0.0,0.0,1.986381298828125,1,0.8833333333333333,2024-05-23 21:40:03.550025
2024-05-23 21:40:03.550025,52.999,4.0,21.81732421875,-268.04230957031245,21.7071533203125,19.17322265624999,66.65339355468751,0.149832421875,22.581561310713504,0.003305126953125,43.40391800794314,0.0,0.0,0.0,,,,,1.0,0.0,0.0,1.986381298828125,1,0.8833333333333333,2024-05-23 21:40:03.550025
2024-05-23 21:40:03.550050,53.999,5.0,21.81732421875,-268.04230957031245,21.7071533203125,19.17322265624999,66.65339355468751,0.148730712890625,22.581561310713504,0.003305126953125,43.40391800794314,0.0,0.0,0.0,,,,,1.0,0.0,0.0,1.986381298828125,1,0.9333333333333333,2024-05-23 21:40:03.550050
2024-05-23 21:40:03.550050,54.999,6.0,21.81732421875,-268.04230957031245,21.7071533203125,19.17322265624999,66.65339355468751,0.148730712890625,22.822873102275217,0.003305126953125,43.40391800794314,0.0,0.0,0.0,,,,,1.0,0.0,0.0,1.986381298828125,1,0.9333333333333333,2024-05-23 21:40:03.550050
2024-05-23 21:40:03.550050,55.999,7.0,21.81732421875,-268.04230957031245,21.7071533203125,19.17322265624999,66.65339355468751,0.148730712890625,22.822873102275217,0.003305126953125,43.40391800794314,0.0,0.0,0.0,,,,,1.0,0.0,0.0,1.986381298828125,1,0.9333333333333333,2024-05-23 21:40:03.550050
2024-05-23 21:40:03.550200,56.999,8.0,21.81732421875,-268.04230957031245,21.7071533203125,19.17322265624999,66.65339355468751,0.148730712890625,22.822873102275217,0.003305126953125,43.46532876515468,0.0,0.0,0.0,,,,,1.0,0.0,0.0,1.986381298828125,1,0.95,2024-05-23 21:40:03.550200
2024-05-23 21:40:03.550225,57.999,9.0,21.81732421875,-268.04230957031245,21.7071533203125,19.17322265624999,66.65339355468751,0.148730712890625,22.822873102275217,0.003305126953125,43.46532876515468,0.0,0.0,0.0,,,,,1.0,0.0,0.0,1.986381298828125,1,0.9833333333333333,2024-05-23 21:40:03.550225
2024-05-23 21:40:03.550225,58.999,10.0,21.81732421875,-268.04230957031245,21.7071533203125,19.17322265624999,66.65339355468751,0.148730712890625,22.822873102275217,0.003305126953125,43.46532876515468,0.0,0.0,0.0,,,,,1.0,0.0,0.0,1.986381298828125,1,0.9833333333333333,2024-05-23 21:40:03.550225
2024-05-23 21:40:03.550250,59.999,11.0,21.81732421875,-268.04230957031245,21.7071533203125,19.17322265624999,66.65339355468751,0.148730712890625,22.822873102275217,0.003305126953125,43.46532876515468,0.0,0.0,0.0,,,,,1.0,0.0,0.0,1.986381298828125,1,1.0,2024-05-23 21:40:03.550250
2024-05-23 21:40:03.550500,60.999,0.0,21.81732421875,-268.04230957031245,21.7071533203125,19.17322265624999,66.65339355468751,0.148730712890625,22.822873102275217,0.003305126953125,43.46532876515468,0.0,0.0,0.0,,,,,1.0,0.0,0.0,1.986381298828125,1,1.0333333333333334,2024-05-23 21:40:03.550500
2024-05-23 21:40:03.550500,61.999,1.0,21.81732421875,-268.04230957031245,21.7071533203125,19.17322265624999,66.65339355468751,0.148730712890625,22.822873102275217,0.003305126953125,43.46532876515468,0.0,0.0,0.0,,,,,1.0,0.0,0.0,1.986381298828125,1,1.0333333333333334,2024-05-23 21:40:03.550500
2024-05-23 21:40:03.550525,62.999,2.0,21.81732421875,-268.04230957031245,21.7071533203125,19.17322265624999,66.65339355468751,0.148730712890625,22.822873102275217,0.003305126953125,43.46532876515468,0.0,0.0,0.0,,,,,1.0,0.0,0.0,1.986381298828125,1,1.0666666666666667,2024-05-23 21:40:03.550525
