TimeStamp,HK_id,PinPullerTemp,OpticsTemp,LEXIbaseTemp,HVsupplyTemp,+5.2V_Imon,+10V_Imon,+3.3V_Imon,AnodeVoltMon,+28V_Imon,ADC_Ground,Cmd_count,Pinpuller_Armed,Unused1,Unused2,HVmcpAuto,HVmcpMan,DeltaEvntCount,DeltaDroppedCount,DeltaLostevntCount
2510408.0,11.0,-273.0,-268.595712,20.876116800000013,-273.0,1.196865264,2.302341552,0.371061264,3.169986288,1.0074808800000001,0.0,10.0,0.0,nan,nan,nan,3.190906656,31.0,0.0,0.0
2511408.0,0.0,-273.0,-268.595712,20.876116800000013,-273.0,1.196865264,2.302341552,0.371061264,3.169986288,1.0074808800000001,0.0,10.0,0.0,nan,nan,nan,3.190906656,35.0,0.0,0.0
2512408.0,1.0,-273.0,-268.4856048,20.876116800000013,-273.0,1.196865264,2.302341552,0.371061264,3.169986288,1.0074808800000001,0.0,10.0,0.0,nan,nan,nan,3.190906656,35.0,0.0,0.0
2513408.0,2.0,-273.0,-268.4856048,20.986224000000007,-273.0,1.196865264,2.302341552,0.371061264,3.169986288,1.0074808800000001,0.0,10.0,0.0,nan,nan,nan,3.190906656,27.0,0.0,0.0
2514408.0,3.0,-273.0,-268.4856048,20.986224000000007,-273.0,1.196865264,2.302341552,0.371061264,3.169986288,1.0074808800000001,0.0,10.0,0.0,nan,nan,nan,3.190906656,27.0,0.0,0.0
2515408.0,4.0,-273.0,-268.4856048,20.986224000000007,-273.0,1.195764192,2.302341552,0.371061264,3.169986288,1.0074808800000001,0.0,10.0,0.0,nan,nan,nan,3.190906656,36.0,0.0,0.0
2516408.0,5.0,-273.0,-268.4856048,20.986224000000007,-273.0,1.195764192,2.30124048,0.371061264,3.169986288,1.0074808800000001,0.0,10.0,0.0,nan,nan,nan,3.190906656,39.0,0.0,0.0
2517408.0,6.0,-273.0,-268.4856048,20.986224000000007,-273.0,1.195764192,2.30124048,0.37216233600000004,3.169986288,1.0074808800000001,0.0,10.0,0.0,nan,nan,nan,3.190906656,31.0,0.0,0.0
2518408.0,7.0,-273.0,-268.4856048,20.986224000000007,-273.0,1.195764192,2.30124048,0.37216233600000004,3.169986288,1.0074808800000001,0.0,10.0,0.0,nan,nan,nan,3.190906656,32.0,0.0,0.0
2519408.0,8.0,-273.0,-268.4856048,20.986224000000007,-273.0,1.195764192,2.30124048,0.37216233600000004,3.169986288,1.005278736,0.0,10.0,0.0,nan,nan,nan,3.190906656,37.0,0.0,0.0
2520408.0,9.0,-273.0,-268.4856048,20.986224000000007,-273.0,1.195764192,2.30124048,0.37216233600000004,3.169986288,1.005278736,0.0,10.0,0.0,nan,nan,nan,3.190906656,29.0,0.0,0.0
2521408.0,10.0,-273.0,-268.4856048,20.986224000000007,-273.0,1.195764192,2.30124048,0.37216233600000004,3.169986288,1.005278736,0.0,10.0,0.0,nan,nan,nan,3.190906656,24.0,0.0,0.0
2522408.0,11.0,-273.0,-268.4856048,20.986224000000007,-273.0,1.195764192,2.30124048,0.37216233600000004,3.169986288,1.005278736,0.0,10.0,0.0,nan,nan,nan,3.190906656,34.0,0.0,0.0
2523408.0,0.0,-273.0,-268.4856048,20.986224000000007,-273.0,1.195764192,2.30124048,0.37216233600000004,3.169986288,1.005278736,0.0,10.0,0.0,nan,nan,nan,3.190906656,26.0,0.0,0.0
2524408.0,1.0,-273.0,-268.4856048,20.986224000000007,-273.0,1.195764192,2.30124048,0.37216233600000004,3.169986288,1.005278736,0.0,10.0,0.0,nan,nan,nan,3.190906656,28.0,0.0,0.0
2525408.0,2.0,-273.0,-268.4856048,20.986224000000007,-273.0,1.195764192,2.30124048,0.37216233600000004,3.169986288,1.005278736,0.0,10.0,0.0,nan,nan,nan,3.190906656,29.0,0.0,0.0
2526408.0,3.0,-273.0,-268.4856048,20.986224000000007,-273.0,1.195764192,2.30124048,0.37216233600000004,3.169986288,1.005278736,0.0,10.0,0.0,nan,nan,nan,3.190906656,31.0,0.0,0.0
2527408.0,4.0,-273.0,-268.4856048,20.986224000000007,-273.0,1.182551328,2.30124048,0.37216233600000004,3.169986288,1.005278736,0.0,10.0,0.0,nan,nan,nan,3.190906656,34.0,0.0,0.0
2528408.0,5.0,-273.0,-268.4856048,20.986224000000007,-273.0,1.182551328,2.302341552,0.37216233600000004,3.169986288,1.005278736,0.0,10.0,0.0,nan,nan,nan,3.190906656,27.0,0.0,0.0
2529408.0,6.0,-273.0,-268.4856048,20.986224000000007,-273.0,1.182551328,2.302341552,0.37216233600000004,3.169986288,1.005278736,0.0,10.0,0.0,nan,nan,nan,3.190906656,36.0,0.0,0.0
2530408.0,7.0,-273.0,-268.4856048,20.986224000000007,-273.0,1.182551328,2.302341552,0.37216233600000004,3.169986288,1.005278736,0.0,10.0,0.0,nan,nan,nan,3.190906656,35.0,0.0,0.0
2531408.0,8.0,-273.0,-268.4856048,20.986224000000007,-273.0,1.182551328,2.302341552,0.37216233600000004,3.169986288,1.0074808800000001,0.0,10.0,0.0,nan,nan,nan,3.190906656,26.0,0.0,0.0
2532408.0,9.0,-273.0,-268.4856048,20.986224000000007,-273.0,1.182551328,2.302341552,0.37216233600000004,3.169986288,1.0074808800000001,0.0,10.0,0.0,nan,nan,nan,3.190906656,36.0,0.0,0.0
2533408.0,10.0,-273.0,-268.4856048,20.986224000000007,-273.0,1.182551328,2.302341552,0.37216233600000004,3.169986288,1.0074808800000001,0.0,10.0,0.0,nan,nan,nan,3.190906656,35.0,0.0,0.0
2534408.0,11.0,-273.0,-268.4856048,20.986224000000007,-273.0,1.182551328,2.302341552,0.37216233600000004,3.169986288,1.0074808800000001,0.0,10.0,0.0,nan,nan,nan,3.190906656,32.0,0.0,0.0
2535408.0,0.0,-273.0,-268.4856048,20.986224000000007,-273.0,1.182551328,2.302341552,0.37216233600000004,3.169986288,1.0074808800000001,0.0,10.0,0.0,nan,nan,nan,3.190906656,40.0,0.0,0.0
2536408.0,1.0,-273.0,-268.595712,20.986224000000007,-273.0,1.182551328,2.302341552,0.37216233600000004,3.169986288,1.0074808800000001,0.0,10.0,0.0,nan,nan,nan,3.190906656,27.0,0.0,0.0
2537408.0,2.0,-273.0,-268.595712,20.986224000000007,-273.0,1.182551328,2.302341552,0.37216233600000004,3.169986288,1.0074808800000001,0.0,10.0,0.0,nan,nan,nan,3.190906656,33.0,0.0,0.0
2538408.0,3.0,-273.0,-268.595712,20.986224000000007,-273.0,1.182551328,2.302341552,0.37216233600000004,3.169986288,1.0074808800000001,0.0,10.0,0.0,nan,nan,nan,3.190906656,36.0,0.0,0.0
2539408.0,4.0,-273.0,-268.595712,20.986224000000007,-273.0,1.193562048,2.302341552,0.37216233600000004,3.169986288,1.0074808800000001,0.0,10.0,0.0,nan,nan,nan,3.190906656,38.0,0.0,0.0
2540408.0,5.0,-273.0,-268.595712,20.986224000000007,-273.0,1.193562048,2.303442624,0.37216233600000004,3.169986288,1.0074808800000001,0.0,10.0,0.0,nan,nan,nan,3.190906656,27.0,0.0,0.0
2541408.0,6.0,-273.0,-268.595712,20.986224000000007,-273.0,1.193562048,2.303442624,0.371061264,3.169986288,1.0074808800000001,0.0,10.0,0.0,nan,nan,nan,3.190906656,35.0,0.0,0.0
2542408.0,7.0,-273.0,-268.595712,20.986224000000007,-273.0,1.193562048,2.303442624,0.371061264,3.169986288,1.0074808800000001,0.0,10.0,0.0,nan,nan,nan,3.190906656,32.0,0.0,0.0
2543408.0,8.0,-273.0,-268.595712,20.986224000000007,-273.0,1.193562048,2.303442624,0.371061264,3.169986288,1.006379808,0.0,10.0,0.0,nan,nan,nan,3.190906656,38.0,0.0,0.0
2544408.0,9.0,-273.0,-268.595712,20.986224000000007,-273.0,1.193562048,2.303442624,0.371061264,3.169986288,1.006379808,0.0,10.0,0.0,nan,nan,nan,3.190906656,26.0,0.0,0.0
2545408.0,10.0,-273.0,-268.595712,20.986224000000007,-273.0,1.193562048,2.303442624,0.371061264,3.169986288,1.006379808,0.0,10.0,0.0,nan,nan,nan,3.190906656,32.0,0.0,0.0
2546408.0,11.0,-273.0,-268.595712,20.986224000000007,-273.0,1.193562048,2.303442624,0.371061264,3.169986288,1.006379808,0.0,10.0,0.0,nan,nan,nan,3.190906656,22.0,0.0,0.0
2547408.0,0.0,-273.0,-268.595712,20.986224000000007,-273.0,1.193562048,2.303442624,0.371061264,3.169986288,1.006379808,0.0,10.0,0.0,nan,nan,nan,3.190906656,29.0,0.0,0.0
2548408.0,1.0,-273.0,-268.4856048,20.986224000000007,-273.0,1.193562048,2.303442624,0.371061264,3.169986288,1.006379808,0.0,10.0,0.0,nan,nan,nan,3.190906656,34.0,0.0,0.0
2549408.0,2.0,-273.0,-268.4856048,20.986224000000007,-273.0,1.193562048,2.303442624,0.371061264,3.169986288,1.006379808,0.0,10.0,0.0,nan,nan,nan,3.190906656,33.0,0.0,0.0
2550408.0,3.0,-273.0,-268.4856048,20.986224000000007,-273.0,1.193562048,2.303442624,0.371061264,3.169986288,1.006379808,0.0,10.0,0.0,nan,nan,nan,3.190906656,29.0,0.0,0.0
2551408.0,4.0,-273.0,-268.4856048,20.986224000000007,-273.0,1.193562048,2.303442624,0.371061264,3.169986288,1.006379808,0.0,10.0,0.0,nan,nan,nan,3.190906656,27.0,0.0,0.0
2552408.0,5.0,-273.0,-268.4856048,20.986224000000007,-273.0,1.193562048,2.303442624,0.371061264,3.169986288,1.006379808,0.0,10.0,0.0,nan,nan,nan,3.190906656,29.0,0.0,0.0
2553408.0,6.0,-273.0,-268.4856048,20.986224000000007,-273.0,1.193562048,2.303442624,0.371061264,3.169986288,1.006379808,0.0,10.0,0.0,nan,nan,nan,3.190906656,23.0,0.0,0.0
2554408.0,7.0,-273.0,-268.4856048,20.986224000000007,-273.0,1.193562048,2.303442624,0.371061264,3.169986288,1.006379808,0.0,10.0,0.0,nan,nan,nan,3.190906656,36.0,0.0,0.0
2555408.0,8.0,-273.0,-268.4856048,20.986224000000007,-273.0,1.193562048,2.303442624,0.371061264,3.169986288,1.005278736,0.0,10.0,0.0,nan,nan,nan,3.190906656,28.0,0.0,0.0
2556408.0,9.0,-273.0,-268.4856048,20.986224000000007,-273.0,1.193562048,2.303442624,0.371061264,3.169986288,1.005278736,0.0,10.0,0.0,nan,nan,nan,3.190906656,32.0,0.0,0.0
2557408.0,10.0,-273.0,-268.4856048,20.986224000000007,-273.0,1.193562048,2.303442624,0.371061264,3.169986288,1.005278736,0.0,10.0,0.0,nan,nan,nan,3.190906656,33.0,0.0,0.0
2558408.0,11.0,-273.0,-268.4856048,20.986224000000007,-273.0,1.193562048,2.303442624,0.371061264,3.169986288,1.005278736,0.0,10.0,0.0,nan,nan,nan,3.190906656,27.0,0.0,0.0
2559408.0,0.0,-273.0,-268.4856048,20.986224000000007,-273.0,1.193562048,2.303442624,0.371061264,3.169986288,1.005278736,0.0,10.0,0.0,nan,nan,nan,3.190906656,25.0,0.0,0.0
2560408.0,1.0,-273.0,-268.4856048,20.986224000000007,-273.0,1.193562048,2.303442624,0.371061264,3.169986288,1.005278736,0.0,10.0,0.0,nan,nan,nan,3.190906656,45.0,0.0,0.0
2561408.0,2.0,-273.0,-268.4856048,20.986224000000007,-273.0,1.193562048,2.303442624,0.371061264,3.169986288,1.005278736,0.0,10.0,0.0,nan,nan,nan,3.190906656,26.0,0.0,0.0
2562408.0,3.0,-273.0,-268.4856048,20.986224000000007,-273.0,1.193562048,2.303442624,0.371061264,3.169986288,1.005278736,0.0,10.0,0.0,nan,nan,nan,3.190906656,24.0,0.0,0.0
2563408.0,4.0,-273.0,-268.4856048,20.986224000000007,-273.0,1.19466312,2.303442624,0.371061264,3.169986288,1.005278736,0.0,10.0,0.0,nan,nan,nan,3.190906656,35.0,0.0,0.0
2564408.0,5.0,-273.0,-268.4856048,20.986224000000007,-273.0,1.19466312,2.302341552,0.371061264,3.169986288,1.005278736,0.0,10.0,0.0,nan,nan,nan,3.190906656,24.0,0.0,0.0
2565408.0,6.0,-273.0,-268.4856048,20.986224000000007,-273.0,1.19466312,2.302341552,0.371061264,3.169986288,1.005278736,0.0,10.0,0.0,nan,nan,nan,3.190906656,37.0,0.0,0.0
2566408.0,7.0,-273.0,-268.4856048,20.986224000000007,-273.0,1.19466312,2.302341552,0.371061264,3.169986288,1.005278736,0.0,10.0,0.0,nan,nan,nan,3.190906656,29.0,0.0,0.0
2567408.0,8.0,-273.0,-268.4856048,20.986224000000007,-273.0,1.19466312,2.302341552,0.371061264,3.169986288,1.003076592,0.0,10.0,0.0,nan,nan,nan,3.190906656,29.0,0.0,0.0
2568408.0,9.0,-273.0,-268.4856048,20.986224000000007,-273.0,1.19466312,2.302341552,0.371061264,3.169986288,1.003076592,0.0,10.0,0.0,nan,nan,nan,3.190906656,34.0,0.0,0.0
2569408.0,10.0,-273.0,-268.4856048,20.986224000000007,-273.0,1.19466312,2.302341552,0.371061264,3.169986288,1.003076592,0.0,10.0,0.0,nan,nan,nan,3.190906656,35.0,0.0,0.0
2570408.0,11.0,-273.0,-268.4856048,20.986224000000007,-273.0,1.19466312,2.302341552,0.371061264,3.169986288,1.003076592,0.0,10.0,0.0,nan,nan,nan,3.190906656,31.0,0.0,0.0
2571408.0,0.0,-273.0,-268.4856048,20.986224000000007,-273.0,1.19466312,2.302341552,0.371061264,3.169986288,1.003076592,0.0,10.0,0.0,nan,nan,nan,3.190906656,34.0,0.0,0.0
2572408.0,1.0,-273.0,-268.4856048,20.986224000000007,-273.0,1.19466312,2.302341552,0.371061264,3.169986288,1.003076592,0.0,10.0,0.0,nan,nan,nan,3.190906656,32.0,0.0,0.0
2573408.0,2.0,-273.0,-268.4856048,20.986224000000007,-273.0,1.19466312,2.302341552,0.371061264,3.169986288,1.003076592,0.0,10.0,0.0,nan,nan,nan,3.190906656,25.0,0.0,0.0
2574408.0,3.0,-273.0,-268.4856048,20.986224000000007,-273.0,1.19466312,2.302341552,0.371061264,3.169986288,1.003076592,0.0,10.0,0.0,nan,nan,nan,3.190906656,31.0,0.0,0.0
2575408.0,4.0,-273.0,-268.4856048,20.986224000000007,-273.0,1.1979663360000001,2.302341552,0.371061264,3.169986288,1.003076592,0.0,10.0,0.0,nan,nan,nan,3.190906656,30.0,0.0,0.0
2576408.0,5.0,-273.0,-268.4856048,20.986224000000007,-273.0,1.1979663360000001,2.303442624,0.371061264,3.169986288,1.003076592,0.0,10.0,0.0,nan,nan,nan,3.190906656,22.0,0.0,0.0
2577408.0,6.0,-273.0,-268.4856048,20.986224000000007,-273.0,1.1979663360000001,2.303442624,0.37216233600000004,3.169986288,1.003076592,0.0,10.0,0.0,nan,nan,nan,3.190906656,34.0,0.0,0.0
2578408.0,7.0,-273.0,-268.4856048,20.986224000000007,-273.0,1.1979663360000001,2.303442624,0.37216233600000004,3.169986288,1.003076592,0.0,10.0,0.0,nan,nan,nan,3.190906656,33.0,0.0,0.0
2579408.0,8.0,-273.0,-268.4856048,20.986224000000007,-273.0,1.1979663360000001,2.303442624,0.37216233600000004,3.169986288,1.0085819520000001,0.0,10.0,0.0,nan,nan,nan,3.190906656,30.0,0.0,0.0
2580408.0,9.0,-273.0,-268.4856048,20.986224000000007,-273.0,1.1979663360000001,2.303442624,0.37216233600000004,3.169986288,1.0085819520000001,0.0,10.0,0.0,nan,nan,nan,3.190906656,25.0,0.0,0.0
2581408.0,10.0,-273.0,-268.4856048,20.986224000000007,-273.0,1.1979663360000001,2.303442624,0.37216233600000004,3.169986288,1.0085819520000001,0.0,10.0,0.0,nan,nan,nan,3.190906656,34.0,0.0,0.0
2582408.0,11.0,-273.0,-268.4856048,20.986224000000007,-273.0,1.1979663360000001,2.303442624,0.37216233600000004,3.169986288,1.0085819520000001,0.0,10.0,0.0,nan,nan,nan,3.190906656,27.0,0.0,0.0
2583408.0,0.0,-273.0,-268.4856048,20.986224000000007,-273.0,1.1979663360000001,2.303442624,0.37216233600000004,3.169986288,1.0085819520000001,0.0,10.0,0.0,nan,nan,nan,3.190906656,32.0,0.0,0.0
2584408.0,1.0,-273.0,-268.595712,20.986224000000007,-273.0,1.1979663360000001,2.303442624,0.37216233600000004,3.169986288,1.0085819520000001,0.0,10.0,0.0,nan,nan,nan,3.190906656,34.0,0.0,0.0
2585408.0,2.0,-273.0,-268.595712,20.986224000000007,-273.0,1.1979663360000001,2.303442624,0.37216233600000004,3.169986288,1.0085819520000001,0.0,10.0,0.0,nan,nan,nan,3.190906656,33.0,0.0,0.0
2586408.0,3.0,-273.0,-268.595712,20.986224000000007,-273.0,1.1979663360000001,2.303442624,0.37216233600000004,3.169986288,1.0085819520000001,0.0,10.0,0.0,nan,nan,nan,3.190906656,39.0,0.0,0.0
2587408.0,4.0,-273.0,-268.595712,20.986224000000007,-273.0,1.1858545440000001,2.303442624,0.37216233600000004,3.169986288,1.0085819520000001,0.0,10.0,0.0,nan,nan,nan,3.190906656,29.0,0.0,0.0
2588408.0,5.0,-273.0,-268.595712,20.986224000000007,-273.0,1.1858545440000001,2.303442624,0.37216233600000004,3.169986288,1.0085819520000001,0.0,10.0,0.0,nan,nan,nan,3.190906656,34.0,0.0,0.0
2589408.0,6.0,-273.0,-268.595712,20.986224000000007,-273.0,1.1858545440000001,2.303442624,0.37216233600000004,3.169986288,1.0085819520000001,0.0,10.0,0.0,nan,nan,nan,3.190906656,34.0,0.0,0.0
2590408.0,7.0,-273.0,-268.595712,20.986224000000007,-273.0,1.1858545440000001,2.303442624,0.37216233600000004,3.169986288,1.0085819520000001,0.0,10.0,0.0,nan,nan,nan,3.190906656,34.0,0.0,0.0
2591408.0,8.0,-273.0,-268.595712,20.986224000000007,-273.0,1.1858545440000001,2.303442624,0.37216233600000004,3.169986288,1.003076592,0.0,10.0,0.0,nan,nan,nan,3.190906656,32.0,0.0,0.0
2592408.0,9.0,-273.0,-268.595712,20.986224000000007,-273.0,1.1858545440000001,2.303442624,0.37216233600000004,3.169986288,1.003076592,0.0,10.0,0.0,nan,nan,nan,3.190906656,39.0,0.0,0.0
2593408.0,10.0,-273.0,-268.595712,20.986224000000007,-273.0,1.1858545440000001,2.303442624,0.37216233600000004,3.169986288,1.003076592,0.0,10.0,0.0,nan,nan,nan,3.190906656,39.0,0.0,0.0
2594408.0,11.0,-273.0,-268.595712,20.986224000000007,-273.0,1.1858545440000001,2.303442624,0.37216233600000004,3.169986288,1.003076592,0.0,10.0,0.0,nan,nan,nan,3.190906656,30.0,0.0,0.0
2595408.0,0.0,-273.0,-268.595712,20.986224000000007,-273.0,1.1858545440000001,2.303442624,0.37216233600000004,3.169986288,1.003076592,0.0,10.0,0.0,nan,nan,nan,3.190906656,40.0,0.0,0.0
2596408.0,1.0,-273.0,-268.4856048,20.986224000000007,-273.0,1.1858545440000001,2.303442624,0.37216233600000004,3.169986288,1.003076592,0.0,10.0,0.0,nan,nan,nan,3.190906656,30.0,0.0,0.0
2597408.0,2.0,-273.0,-268.4856048,20.986224000000007,-273.0,1.1858545440000001,2.303442624,0.37216233600000004,3.169986288,1.003076592,0.0,10.0,0.0,nan,nan,nan,3.190906656,29.0,0.0,0.0
2598408.0,3.0,-273.0,-268.4856048,20.986224000000007,-273.0,1.1858545440000001,2.303442624,0.37216233600000004,3.169986288,1.003076592,0.0,10.0,0.0,nan,nan,nan,3.190906656,21.0,0.0,0.0
2599408.0,4.0,-273.0,-268.4856048,20.986224000000007,-273.0,1.192460976,2.303442624,0.37216233600000004,3.169986288,1.003076592,0.0,10.0,0.0,nan,nan,nan,3.190906656,34.0,0.0,0.0
2600408.0,5.0,-273.0,-268.4856048,20.986224000000007,-273.0,1.192460976,2.302341552,0.37216233600000004,3.169986288,1.003076592,0.0,10.0,0.0,nan,nan,nan,3.190906656,38.0,0.0,0.0
2601408.0,6.0,-273.0,-268.4856048,20.986224000000007,-273.0,1.192460976,2.302341552,0.37216233600000004,3.169986288,1.003076592,0.0,10.0,0.0,nan,nan,nan,3.190906656,31.0,0.0,0.0
2602408.0,7.0,-273.0,-268.4856048,20.986224000000007,-273.0,1.192460976,2.302341552,0.37216233600000004,3.169986288,1.003076592,0.0,10.0,0.0,nan,nan,nan,3.190906656,24.0,0.0,0.0
2603408.0,8.0,-273.0,-268.4856048,20.986224000000007,-273.0,1.192460976,2.302341552,0.37216233600000004,3.169986288,1.005278736,0.0,10.0,0.0,nan,nan,nan,3.190906656,35.0,0.0,0.0
2604408.0,9.0,-273.0,-268.4856048,20.986224000000007,-273.0,1.192460976,2.302341552,0.37216233600000004,3.169986288,1.005278736,0.0,10.0,0.0,nan,nan,nan,3.190906656,37.0,0.0,0.0
2605408.0,10.0,-273.0,-268.4856048,20.986224000000007,-273.0,1.192460976,2.302341552,0.37216233600000004,3.169986288,1.005278736,0.0,10.0,0.0,nan,nan,nan,3.190906656,34.0,0.0,0.0
2606408.0,11.0,-273.0,-268.4856048,20.986224000000007,-273.0,1.192460976,2.302341552,0.37216233600000004,3.169986288,1.005278736,0.0,10.0,0.0,nan,nan,nan,3.190906656,39.0,0.0,0.0
2607408.0,0.0,-273.0,-268.4856048,20.986224000000007,-273.0,1.192460976,2.302341552,0.37216233600000004,3.169986288,1.005278736,0.0,10.0,0.0,nan,nan,nan,3.190906656,31.0,0.0,0.0
2608408.0,1.0,-273.0,-268.595712,20.986224000000007,-273.0,1.192460976,2.302341552,0.37216233600000004,3.169986288,1.005278736,0.0,10.0,0.0,nan,nan,nan,3.190906656,36.0,0.0,0.0
2609408.0,2.0,-273.0,-268.595712,20.986224000000007,-273.0,1.192460976,2.302341552,0.37216233600000004,3.169986288,1.005278736,0.0,10.0,0.0,nan,nan,nan,3.190906656,33.0,0.0,0.0
2610408.0,3.0,-273.0,-268.595712,20.986224000000007,-273.0,1.192460976,2.302341552,0.37216233600000004,3.169986288,1.005278736,0.0,10.0,0.0,nan,nan,nan,3.190906656,37.0,0.0,0.0
2611408.0,4.0,-273.0,-268.595712,20.986224000000007,-273.0,1.196865264,2.302341552,0.37216233600000004,3.169986288,1.005278736,0.0,10.0,0.0,nan,nan,nan,3.190906656,31.0,0.0,0.0
2612408.0,5.0,-273.0,-268.595712,20.986224000000007,-273.0,1.196865264,2.303442624,0.37216233600000004,3.169986288,1.005278736,0.0,10.0,0.0,nan,nan,nan,3.190906656,40.0,0.0,0.0
2613408.0,6.0,-273.0,-268.595712,20.986224000000007,-273.0,1.196865264,2.303442624,0.37216233600000004,3.169986288,1.005278736,0.0,10.0,0.0,nan,nan,nan,3.190906656,19.0,0.0,0.0
2614408.0,7.0,-273.0,-268.595712,20.986224000000007,-273.0,1.196865264,2.303442624,0.37216233600000004,3.169986288,1.005278736,0.0,10.0,0.0,nan,nan,nan,3.190906656,39.0,0.0,0.0
2615408.0,8.0,-273.0,-268.595712,20.986224000000007,-273.0,1.196865264,2.303442624,0.37216233600000004,3.169986288,1.003076592,0.0,10.0,0.0,nan,nan,nan,3.190906656,27.0,0.0,0.0
2616408.0,9.0,-273.0,-268.595712,20.986224000000007,-273.0,1.196865264,2.303442624,0.37216233600000004,3.169986288,1.003076592,0.0,10.0,0.0,nan,nan,nan,3.190906656,37.0,0.0,0.0
2617408.0,10.0,-273.0,-268.595712,20.986224000000007,-273.0,1.196865264,2.303442624,0.37216233600000004,3.169986288,1.003076592,0.0,10.0,0.0,nan,nan,nan,3.190906656,34.0,0.0,0.0
2618408.0,11.0,-273.0,-268.595712,20.986224000000007,-273.0,1.196865264,2.303442624,0.37216233600000004,3.169986288,1.003076592,0.0,10.0,0.0,nan,nan,nan,3.190906656,36.0,0.0,0.0
2619408.0,0.0,-273.0,-268.595712,20.986224000000007,-273.0,1.196865264,2.303442624,0.37216233600000004,3.169986288,1.003076592,0.0,10.0,0.0,nan,nan,nan,3.190906656,34.0,0.0,0.0
2620408.0,1.0,-273.0,-268.4856048,20.986224000000007,-273.0,1.196865264,2.303442624,0.37216233600000004,3.169986288,1.003076592,0.0,10.0,0.0,nan,nan,nan,3.190906656,23.0,0.0,0.0
2621408.0,2.0,-273.0,-268.4856048,20.986224000000007,-273.0,1.196865264,2.303442624,0.37216233600000004,3.169986288,1.003076592,0.0,10.0,0.0,nan,nan,nan,3.190906656,42.0,0.0,0.0
2622408.0,3.0,-273.0,-268.4856048,20.986224000000007,-273.0,1.196865264,2.303442624,0.37216233600000004,3.169986288,1.003076592,0.0,10.0,0.0,nan,nan,nan,3.190906656,38.0,0.0,0.0
2623408.0,4.0,-273.0,-268.4856048,20.986224000000007,-273.0,1.18915776,2.303442624,0.37216233600000004,3.169986288,1.003076592,0.0,10.0,0.0,nan,nan,nan,3.190906656,34.0,0.0,0.0
2624408.0,5.0,-273.0,-268.4856048,20.986224000000007,-273.0,1.18915776,2.303442624,0.37216233600000004,3.169986288,1.003076592,0.0,10.0,0.0,nan,nan,nan,3.190906656,35.0,0.0,0.0
2625408.0,6.0,-273.0,-268.4856048,20.986224000000007,-273.0,1.18915776,2.303442624,0.37216233600000004,3.169986288,1.003076592,0.0,10.0,0.0,nan,nan,nan,3.190906656,24.0,0.0,0.0
2626408.0,7.0,-273.0,-268.4856048,20.986224000000007,-273.0,1.18915776,2.303442624,0.37216233600000004,3.169986288,1.003076592,0.0,10.0,0.0,nan,nan,nan,3.190906656,29.0,0.0,0.0
2627408.0,8.0,-273.0,-268.4856048,20.986224000000007,-273.0,1.18915776,2.303442624,0.37216233600000004,3.169986288,1.005278736,0.0,10.0,0.0,nan,nan,nan,3.190906656,29.0,0.0,0.0
2628408.0,9.0,-273.0,-268.4856048,20.986224000000007,-273.0,1.18915776,2.303442624,0.37216233600000004,3.169986288,1.005278736,0.0,10.0,0.0,nan,nan,nan,3.190906656,32.0,0.0,0.0
2629408.0,10.0,-273.0,-268.4856048,20.986224000000007,-273.0,1.18915776,2.303442624,0.37216233600000004,3.169986288,1.005278736,0.0,10.0,0.0,nan,nan,nan,3.190906656,33.0,0.0,0.0
2630408.0,11.0,-273.0,-268.4856048,20.986224000000007,-273.0,1.18915776,2.303442624,0.37216233600000004,3.169986288,1.005278736,0.0,10.0,0.0,nan,nan,nan,3.190906656,32.0,0.0,0.0
2631408.0,0.0,-273.0,-268.4856048,20.986224000000007,-273.0,1.18915776,2.303442624,0.37216233600000004,3.169986288,1.005278736,0.0,10.0,0.0,nan,nan,nan,3.190906656,42.0,0.0,0.0
2632408.0,1.0,-273.0,-268.4856048,20.986224000000007,-273.0,1.18915776,2.303442624,0.37216233600000004,3.169986288,1.005278736,0.0,10.0,0.0,nan,nan,nan,3.190906656,31.0,0.0,0.0
2633408.0,2.0,-273.0,-268.4856048,20.986224000000007,-273.0,1.18915776,2.303442624,0.37216233600000004,3.169986288,1.005278736,0.0,10.0,0.0,nan,nan,nan,3.190906656,35.0,0.0,0.0
2634408.0,3.0,-273.0,-268.4856048,20.986224000000007,-273.0,1.18915776,2.303442624,0.37216233600000004,3.169986288,1.005278736,0.0,10.0,0.0,nan,nan,nan,3.190906656,27.0,0.0,0.0
2635408.0,4.0,-273.0,-268.4856048,20.986224000000007,-273.0,1.18915776,2.303442624,0.37216233600000004,3.169986288,1.005278736,0.0,10.0,0.0,nan,nan,nan,3.190906656,30.0,0.0,0.0
2636408.0,5.0,-273.0,-268.4856048,20.986224000000007,-273.0,1.18915776,2.302341552,0.37216233600000004,3.169986288,1.005278736,0.0,10.0,0.0,nan,nan,nan,3.190906656,33.0,0.0,0.0
2637408.0,6.0,-273.0,-268.4856048,20.986224000000007,-273.0,1.18915776,2.302341552,0.37216233600000004,3.169986288,1.005278736,0.0,10.0,0.0,nan,nan,nan,3.190906656,35.0,0.0,0.0
2638408.0,7.0,-273.0,-268.4856048,20.986224000000007,-273.0,1.18915776,2.302341552,0.37216233600000004,3.169986288,1.005278736,0.0,10.0,0.0,nan,nan,nan,3.190906656,31.0,0.0,0.0
