TimeStamp,HK_id,PinPullerTemp,OpticsTemp,LEXIbaseTemp,HVsupplyTemp,+5.2V_Imon,+10V_Imon,+3.3V_Imon,AnodeVoltMon,+28V_Imon,ADC_Ground,Cmd_count,Pinpuller_Armed,Unused,Unused,HVmcpAuto,HVmcpMan,DeltaEvntCount,DeltaDroppedCount,DeltaLostevntCount
263810.0,9.0,-273.0,-268.2653904,16.141507200000007,-273.0,1.171540608,1.587745824,0.369960192,2.186728992,0.945820848,0.0,9.0,0.0,nan,nan,nan,2.202144,1.0,0.0,0.0
264810.0,10.0,-273.0,-268.2653904,16.141507200000007,-273.0,1.171540608,1.587745824,0.369960192,2.186728992,0.945820848,0.0,9.0,0.0,nan,nan,nan,2.202144,1.0,0.0,0.0
265810.0,11.0,-273.0,-268.2653904,16.141507200000007,-273.0,1.171540608,1.587745824,0.369960192,2.186728992,0.945820848,0.0,9.0,0.0,nan,nan,nan,2.202144,1.0,0.0,0.0
266810.0,0.0,-273.0,-268.2653904,16.141507200000007,-273.0,1.171540608,1.587745824,0.369960192,2.186728992,0.945820848,0.0,9.0,0.0,nan,nan,nan,2.202144,1.0,0.0,0.0
267810.0,1.0,-273.0,-268.3754976,16.141507200000007,-273.0,1.171540608,1.587745824,0.369960192,2.186728992,0.945820848,0.0,9.0,0.0,nan,nan,nan,2.202144,1.0,0.0,0.0
268810.0,2.0,-273.0,-268.3754976,16.141507200000007,-273.0,1.171540608,1.587745824,0.369960192,2.186728992,0.945820848,0.0,9.0,0.0,nan,nan,nan,2.202144,1.0,0.0,0.0
269810.0,3.0,-273.0,-268.3754976,16.141507200000007,-273.0,1.171540608,1.587745824,0.369960192,2.186728992,0.945820848,0.0,9.0,0.0,nan,nan,nan,2.202144,1.0,0.0,0.0
270810.0,4.0,-273.0,-268.3754976,16.141507200000007,-273.0,1.171540608,1.587745824,0.369960192,2.186728992,0.945820848,0.0,9.0,0.0,nan,nan,nan,2.202144,1.0,0.0,0.0
271810.0,5.0,-273.0,-268.3754976,16.141507200000007,-273.0,1.171540608,1.587745824,0.369960192,2.186728992,0.945820848,0.0,9.0,0.0,nan,nan,nan,2.202144,1.0,0.0,0.0
272810.0,6.0,-273.0,-268.3754976,16.141507200000007,-273.0,1.171540608,1.587745824,0.36885912,2.186728992,0.945820848,0.0,9.0,0.0,nan,nan,nan,2.202144,1.0,0.0,0.0
