,TimeStamp,IsCommanded,Channel1,Channel2,Channel3,Channel4
26508,1083.404,False,1.072376,1.10825,1.146122,1.137239
26509,1083.405,False,1.078642,1.109146,1.149082,1.138616
26510,1083.455,False,2.113973,1.875522,1.716049,1.927509
26511,1083.467,False,1.072307,1.108113,1.14619,1.137239
26512,1083.482,False,1.072376,1.108044,1.145915,1.137308
26513,1083.489,False,1.882545,1.266414,1.158722,1.5877
26514,1083.489,False,2.597899,2.044772,2.186961,1.550793
26515,1083.497,False,1.072307,1.107906,1.145915,1.13717
26516,1083.503,False,1.073615,1.108044,1.146328,1.137652
26517,1083.509,False,2.258159,2.145578,2.093385,2.12919
26518,1083.509,False,2.360549,2.225865,2.075757,2.113284
26519,1083.56,False,2.314897,2.239499,2.19908,2.189578
26520,1083.591,False,1.385606,1.108388,1.146397,1.138272
26521,1083.632,False,1.597134,1.110454,1.14619,1.137859
26522,1083.632,False,1.214221,1.138341,1.334789,1.21546
26523,1083.646,False,1.569729,1.566837,1.738772,1.209608
26524,1083.657,False,1.072514,1.107975,1.146122,1.13717
26525,1083.69,False,2.598656,2.588672,2.740088,2.667719
26526,1083.707,False,1.072376,1.108044,1.146122,1.13717
26527,1083.743,False,1.072376,1.108182,1.146053,1.137033
26528,1083.792,False,2.551833,2.421694,2.358759,2.403516
26529,1083.852,False,1.072514,1.108113,1.146122,1.137308
26530,1083.881,False,2.267593,2.001943,1.845707,2.046493
26531,1083.924,False,0.0,0.002617,0.0,0.0
26532,1083.972,False,1.072376,1.108182,1.145846,1.137308
26533,1083.999,True,1.072445,1.108113,1.145915,1.137377
26534,1084.183,False,1.874282,1.862164,1.383609,1.138961
26535,1084.187,False,2.156458,1.976053,1.979014,2.06536
26536,1084.236,False,1.300361,1.310276,1.202722,1.137721
26537,1084.283,False,1.072307,1.10825,1.145777,1.136964
26538,1084.291,False,1.991339,1.82622,1.707373,1.792343
26539,1084.336,False,2.00394,1.697596,1.785664,1.92083
26540,1084.371,False,1.078642,1.108457,1.147568,1.138134
26541,1084.446,False,2.454814,2.487246,2.53455,2.429957
26542,1084.504,False,1.753852,1.72142,1.168707,1.137583
26543,1084.692,False,1.844054,1.605534,1.299603,1.383746
26544,1084.728,False,1.260837,1.114929,1.479802,1.138272
26545,1084.732,False,1.988654,1.72927,1.43174,1.65821
26546,1084.803,False,1.072307,1.10825,1.146053,1.137033
26547,1084.862,False,1.072445,1.108044,1.145915,1.136964
26548,1084.865,False,2.315586,2.169127,2.116658,2.191024
26549,1084.875,False,1.072169,1.108044,1.145846,1.13717
26550,1084.903,False,1.072651,1.108044,1.146053,1.13717
26551,1084.906,False,2.463008,2.355592,2.214366,2.251893
26552,1084.924,False,0.284861,0.001377,0.0,0.0
26553,1084.93,False,1.072514,1.108526,1.14619,1.137239
26554,1084.939,False,1.072376,1.108044,1.14619,1.13717
26555,1084.987,False,1.221176,1.109421,1.207198,1.142266
26556,1084.997,False,2.245352,2.208789,2.146129,2.101716
26557,1084.999,True,1.072376,1.108319,1.145846,1.137377
26558,1085.0,False,1.264624,1.968685,1.297193,1.255191
26559,1085.014,False,1.887847,1.91959,1.747861,1.439865
26560,1085.063,False,1.191636,1.108526,1.14681,1.139374
26561,1085.112,False,1.276812,1.108182,1.145984,1.137308
26562,1085.13,False,1.910295,1.683274,1.50879,1.646848
26563,1085.136,False,1.978118,2.015921,1.893287,1.682378
26564,1085.158,False,2.410195,2.413087,2.276613,2.18882
26565,1085.242,False,2.025699,1.798884,1.551344,1.745589
26566,1085.251,False,2.16775,2.103438,1.98342,1.967583
26567,1085.255,False,1.172494,1.10825,1.145846,1.137308
26568,1085.27,False,3.500956,3.494552,3.41881,3.390234
26569,1085.29,False,2.439253,2.25148,2.081886,2.142686
26570,1085.296,False,1.072238,1.10825,1.145915,1.13717
26571,1085.298,False,1.073478,1.108182,1.146397,1.137308
26572,1085.329,False,1.941831,1.433943,1.54797,1.789313
26573,1085.397,False,1.176625,1.10825,1.146672,1.138272
26574,1085.406,False,1.18475,1.108457,1.146122,1.137377
26575,1085.43,False,2.309182,2.236056,2.198116,2.194604
26576,1085.483,False,2.521812,2.612496,2.546463,2.403998
26577,1085.543,False,2.078167,2.022669,1.928128,1.910708
26578,1085.621,False,2.412743,2.392568,2.409713,2.358002
26579,1085.726,False,2.200664,2.072383,2.069836,2.104402
26580,1085.759,False,1.072376,1.108113,1.145846,1.136964
26581,1085.792,False,1.072307,1.108113,1.14619,1.137239
26582,1085.891,False,1.222277,1.108457,1.146948,1.139649
26583,1085.892,False,2.002218,2.020397,1.482212,1.839165
26584,1085.924,False,0.745926,0.002135,0.0,0.0
26585,1085.958,False,2.187443,2.067563,1.726722,1.843297
26586,1085.96,False,2.47134,2.410126,2.45268,2.439666
26587,1085.999,True,1.072169,1.107975,1.14619,1.137239
26588,1086.036,False,1.334652,1.23233,1.146948,1.137446
26589,1086.039,False,1.072445,1.107975,1.146053,1.137239
26590,1086.1,False,1.072238,1.107906,1.146053,1.137033
26591,1086.223,False,2.780163,2.851567,2.782297,2.666893
26592,1086.228,False,1.072307,1.108044,1.146122,1.13717
26593,1086.23,False,1.899966,1.657246,1.80639,1.886608
26594,1086.348,False,1.072376,1.108113,1.145915,1.137239
26595,1086.356,False,1.982388,1.875866,1.46307,1.400685
26596,1086.449,False,2.135112,2.001254,1.983765,2.038437
26597,1086.532,False,2.690649,2.582199,2.475609,2.514306
26598,1086.6,False,2.537787,2.444279,2.465694,2.469136
26599,1086.687,False,2.034374,1.658003,1.901205,1.984591
26600,1086.698,False,1.073409,1.108526,1.146053,1.137239
26601,1086.703,False,1.964347,1.913875,1.560158,1.331553
26602,1086.739,False,1.072307,1.108044,1.145846,1.137239
26603,1086.762,False,2.10633,1.984453,1.925443,1.967721
26604,1086.769,False,1.83345,1.898313,1.689884,1.332035
26605,1086.793,False,1.072307,1.108044,1.145846,1.137377
26606,1086.888,False,1.072651,1.108732,1.146259,1.137377
26607,1086.892,False,2.205828,2.153841,2.096277,2.064465
26608,1086.92,False,2.862102,3.0381,2.941838,2.729553
26609,1086.924,False,0.846112,0.001653,0.0,0.0
26610,1086.935,False,1.072238,1.108044,1.145915,1.13717
26611,1086.951,False,1.893287,1.512371,1.147154,1.229507
26612,1086.979,False,1.072514,1.108113,1.145984,1.137033
26613,1086.999,True,1.072169,1.108044,1.146053,1.13717
26614,1087.012,False,2.024803,1.9136,1.947271,1.962075
26615,1087.015,False,2.053172,1.710403,1.548796,1.872079
26616,1087.04,False,1.120438,1.108595,1.145984,1.136964
26617,1087.064,False,1.072376,1.108113,1.146122,1.137101
26618,1087.066,False,2.362615,2.245283,2.046493,2.101648
26619,1087.156,False,1.788074,1.35765,1.148807,1.242728
26620,1087.159,False,1.072376,1.108113,1.145984,1.136895
26621,1087.199,False,2.485318,2.533036,2.391741,2.256782
26622,1087.36,False,1.44916,1.343741,1.372729,1.180275
26623,1087.393,False,2.328118,2.201215,2.125128,2.182072
26624,1087.443,False,1.072583,1.108044,1.145915,1.137239
26625,1087.492,False,2.365025,2.338308,2.153703,2.096483
26626,1087.492,False,1.166297,1.292373,1.225927,1.326389
26627,1087.522,False,1.072169,1.107975,1.146053,1.137239
26628,1087.533,False,1.375139,1.112588,1.146328,1.137377
26629,1087.536,False,2.396148,2.364543,2.273445,2.229928
26630,1087.564,False,1.253745,1.109903,1.14619,1.137377
26631,1087.584,False,2.069905,1.965105,1.925443,1.951333
26632,1087.639,False,2.646098,2.537924,2.395391,2.426032
26633,1087.642,False,2.099582,1.990444,1.892461,1.934739
26634,1087.683,False,2.477468,2.371842,2.282879,2.313451
26635,1087.696,False,1.374382,1.118303,1.145984,1.137033
26636,1087.701,False,2.418871,2.233302,2.059301,2.131325
26637,1087.75,False,1.072169,1.107906,1.146122,1.137377
26638,1087.787,False,1.363365,1.110041,1.14619,1.137101
26639,1087.797,False,1.764112,1.434701,1.185439,1.204374
26640,1087.809,False,1.818646,1.758672,1.791448,1.654629
26641,1087.813,False,3.501162,3.497169,3.415229,3.385689
26642,1087.924,False,1.201689,0.002203,0.0,0.0
26643,1087.98,False,2.724802,2.615388,2.621585,2.660352
26644,1087.999,True,1.072169,1.107975,1.146053,1.137033
26645,1088.079,False,3.048911,2.961049,3.160183,3.198674
26646,1088.085,False,2.408129,2.365713,2.447102,2.417632
26647,1088.088,False,2.345883,2.21533,2.140483,2.194191
26648,1088.157,False,1.537366,1.378789,1.235016,1.156794
26649,1088.166,False,1.072996,1.108113,1.145915,1.137033
26650,1088.17,False,1.07272,1.108044,1.14619,1.137101
26651,1088.184,False,2.131118,2.077892,2.124852,2.087807
26652,1088.19,False,2.365507,2.3129,2.275304,2.252375
26653,1088.192,False,1.702416,1.568076,1.146328,1.138134
26654,1088.201,False,3.221122,3.181185,3.142349,3.143933
26655,1088.242,False,1.072996,1.108182,1.146122,1.137239
26656,1088.244,False,1.888123,1.7973,1.408742,1.36426
26657,1088.369,False,2.083194,1.862439,1.431464,1.708613
26658,1088.428,False,1.870013,1.644232,1.366119,1.437937
26659,1088.45,False,2.590393,2.713922,2.619313,2.446138
26660,1088.462,False,1.072238,1.107975,1.146053,1.137239
26661,1088.475,False,1.932535,1.620476,1.817476,1.910432
26662,1088.497,False,1.085665,1.109008,1.14619,1.13717
26663,1088.512,False,1.072376,1.108044,1.146053,1.137101
26664,1088.544,False,2.361375,2.328462,2.397525,2.344299
26665,1088.556,False,1.072445,1.108182,1.146122,1.13717
26666,1088.557,False,1.393386,1.24197,1.153007,1.140682
26667,1088.622,False,2.95141,2.820926,2.713096,2.79118
26668,1088.645,False,2.266697,2.133941,2.070524,2.129053
26669,1088.697,False,1.072307,1.108113,1.145984,1.137377
26670,1088.923,False,1.43594,1.109008,1.14681,1.140475
26671,1088.924,False,1.545629,0.001928,0.0,0.0
26672,1088.928,False,2.399866,2.297958,2.430026,2.438977
26673,1088.94,False,2.088083,2.027351,1.864298,1.84674
26674,1088.981,False,1.072238,1.107906,1.145915,1.137308
26675,1088.999,True,1.072169,1.107975,1.145984,1.137308
26676,1089.013,False,2.066806,2.046975,2.150467,2.042155
26677,1089.067,False,1.69491,1.126222,1.146879,1.156588
26678,1089.071,False,1.072238,1.107906,1.146122,1.137033
26679,1089.103,False,1.713708,1.566492,1.146948,1.137652
26680,1089.129,False,1.072445,1.107975,1.146053,1.137308
26681,1089.131,False,2.057648,1.828424,1.794546,1.927164
26682,1089.159,False,1.282114,1.392973,1.147086,1.137377
26683,1089.221,False,1.453705,1.108664,1.152663,1.254778
26684,1089.229,False,1.659931,1.538674,1.14681,1.137377
26685,1089.265,False,2.292312,2.219186,2.164583,2.165478
26686,1089.308,False,2.755718,2.596315,2.491584,2.568634
26687,1089.391,False,2.080784,1.97922,2.019777,2.028728
26688,1089.394,False,1.282458,1.149151,1.146122,1.137308
26689,1089.413,False,1.72507,1.675217,1.840405,1.445718
26690,1089.503,False,2.015508,2.002632,1.895559,1.780706
26691,1089.55,False,1.072238,1.107837,1.146053,1.137101
26692,1089.551,False,1.341606,1.160582,1.277569,1.204374
26693,1089.641,False,1.300912,1.108526,1.146259,1.137377
26694,1089.719,False,1.072789,1.108319,1.146328,1.137308
26695,1089.748,False,2.313933,2.148815,2.160107,2.238948
26696,1089.757,False,2.002218,1.714741,1.571726,1.799366
26697,1089.772,False,1.072651,1.108388,1.14619,1.137033
26698,1089.777,False,1.941074,1.680588,1.244518,1.426989
26699,1089.884,False,1.601059,1.121058,1.146535,1.138134
26700,1089.891,False,2.003251,1.803498,1.74435,1.85156
26701,1089.924,False,1.71543,0.001997,0.0,0.0
26702,1089.999,True,1.072307,1.108044,1.146053,1.137101
26703,1090.06,False,1.072445,1.107975,1.146122,1.137239
26704,1090.112,False,1.163542,1.10887,1.146053,1.137308
26705,1090.127,False,1.57565,1.22937,1.14619,1.13717
26706,1090.182,False,1.187023,1.108595,1.146672,1.13841
26707,1090.196,False,2.650987,2.691475,2.570425,2.466726
26708,1090.202,False,2.432987,2.461562,2.459496,2.362408
26709,1090.278,False,1.072445,1.108113,1.146053,1.13717
26710,1090.315,False,1.072307,1.107837,1.146053,1.13717
26711,1090.347,False,1.859203,1.153489,1.146328,1.138203
26712,1090.359,False,2.430577,2.324055,2.227931,2.266835
26713,1090.409,False,2.122993,2.057097,2.175875,2.12981
26714,1090.457,False,2.564159,2.55025,2.696226,2.62372
26715,1090.543,False,1.072307,1.108113,1.145984,1.136964
26716,1090.621,False,1.072445,1.107975,1.145984,1.137033
26717,1090.744,False,2.579583,2.47072,2.325501,2.351598
26718,1090.799,False,2.701735,2.756889,2.621723,2.517612
26719,1090.806,False,2.389538,2.324537,2.293414,2.27978
26720,1090.856,False,2.385475,2.378452,2.319993,2.241565
26721,1090.873,False,2.023426,1.751648,1.820574,1.946238
26722,1090.875,False,2.736094,2.705246,2.538682,2.509831
26723,1090.922,False,1.944034,1.839579,1.226478,1.151355
26724,1090.924,False,2.162104,0.001515,0.0,0.0
26725,1090.975,False,2.013304,1.743179,1.9901,2.012478
26726,1090.977,False,1.596858,1.44193,1.149564,1.141853
26727,1090.999,True,1.072445,1.108182,1.145846,1.137033
26728,1091.006,False,1.072307,1.107975,1.145915,1.137308
26729,1091.022,False,1.073202,1.108113,1.146122,1.13717
26730,1091.037,False,2.338584,2.292656,2.373288,2.343266
26731,1091.049,False,1.072238,1.108044,1.145915,1.137377
26732,1091.108,False,1.238665,1.272336,1.147292,1.137583
26733,1091.144,False,1.072514,1.108113,1.14619,1.136964
26734,1091.146,False,2.479603,2.372668,2.464316,2.485318
26735,1091.177,False,1.737533,1.372385,1.179104,1.281219
26736,1091.2,False,1.566148,1.44861,1.146604,1.137446
26737,1091.206,False,1.073065,1.10825,1.146466,1.137446
26738,1091.218,False,1.072169,1.108044,1.145915,1.136895
26739,1091.222,False,1.80274,1.350764,1.146535,1.140544
26740,1091.239,False,2.319786,2.131669,1.925581,2.016334
26741,1091.257,False,1.809419,1.298157,1.146741,1.151974
26742,1091.306,False,2.771487,2.938396,2.909269,2.695469
26743,1091.307,False,1.240249,1.105496,1.150666,1.132075
26744,1091.349,False,2.219117,1.996366,2.16052,2.182072
26745,1091.352,False,2.037473,1.778021,1.229576,1.49075
26746,1091.371,False,2.263668,2.165202,2.143995,2.164583
26747,1091.374,False,1.072238,1.107906,1.145777,1.137101
26748,1091.422,False,2.180351,2.049936,2.043395,2.087463
26749,1091.445,False,1.980942,1.744212,1.825256,1.907196
26750,1091.462,False,1.990375,1.795786,1.658829,1.757983
26751,1091.529,False,3.268977,3.144966,2.975165,3.063784
26752,1091.571,False,2.29245,2.143581,2.094418,2.169885
26753,1091.741,False,1.072238,1.108182,1.145984,1.137033
26754,1091.785,False,1.627018,1.539845,1.214703,1.138823
26755,1091.799,False,1.072445,1.108182,1.145915,1.137239
26756,1091.855,False,2.026181,1.680726,1.537504,1.857481
26757,1091.859,False,1.802878,1.398413,1.146948,1.147912
26758,1091.924,False,2.318409,0.002272,0.0,0.0
26759,1091.944,False,1.997605,1.773545,1.165815,1.28535
26760,1091.999,True,1.072376,1.108044,1.146122,1.137033
26761,1092.059,False,1.13779,1.14502,1.145846,1.137101
26762,1092.1,False,1.072101,1.108044,1.145984,1.136964
26763,1092.141,False,2.418664,2.241152,2.199769,2.292656
26764,1092.157,False,1.072445,1.108044,1.145984,1.137033
26765,1092.2,False,2.285082,2.125265,2.201008,2.245903
26766,1092.2,False,1.267654,1.182616,1.598786,1.18537
26767,1092.208,False,2.076171,1.921931,2.035614,2.064327
26768,1092.213,False,1.473398,1.344429,1.146328,1.13717
26769,1092.275,False,1.086836,1.109146,1.146053,1.13717
26770,1092.276,False,2.212782,2.177597,2.248037,2.225796
26771,1092.301,False,2.140276,2.182761,2.116176,1.963177
26772,1092.441,False,2.099444,1.967859,1.913049,1.961386
26773,1092.453,False,1.072169,1.108113,1.145915,1.137101
26774,1092.465,False,1.357374,1.109283,1.146259,1.137583
26775,1092.485,False,1.939352,1.676732,1.748412,1.850251
26776,1092.509,False,1.072514,1.107975,1.146053,1.13717
26777,1092.518,False,1.072238,1.107837,1.146053,1.136964
26778,1092.546,False,2.108396,1.842608,1.749789,1.948372
26779,1092.618,False,2.49723,2.382033,2.193296,2.230134
26780,1092.629,False,2.226554,2.107018,2.047388,2.095382
26781,1092.63,False,1.355515,1.341744,1.149014,1.140957
26782,1092.647,False,2.235092,2.236125,2.187305,2.10454
26783,1092.66,False,1.072376,1.108113,1.145846,1.137101
26784,1092.686,False,2.226623,2.068321,1.935634,2.033892
26785,1092.749,False,2.187237,2.104471,1.901963,1.932948
26786,1092.752,False,2.441731,2.281088,2.167681,2.247762
26787,1092.797,False,1.808731,1.737326,1.656695,1.481041
26788,1092.828,False,3.499854,3.497237,3.420462,3.390509
26789,1092.915,False,2.359379,2.43822,2.420523,2.268832
26790,1092.924,False,2.538338,0.002135,0.0,0.0
26791,1092.937,False,1.926545,1.885024,1.954776,1.863678
26792,1092.996,False,2.445863,2.339823,2.493856,2.500535
26793,1092.999,True,1.072238,1.108044,1.146053,1.13717
26794,1093.072,False,1.996779,2.00091,2.005317,1.89673
26795,1093.082,False,1.302082,1.178897,1.146535,1.137308
26796,1093.137,False,1.072169,1.107975,1.145984,1.137101
26797,1093.149,False,2.218016,2.239292,2.290453,2.164307
26798,1093.154,False,2.13766,1.98342,1.856242,1.945618
26799,1093.231,False,3.100071,3.093392,3.205973,3.175676
26800,1093.29,False,1.702554,1.728857,1.235635,1.137859
26801,1093.332,False,1.072169,1.107975,1.145984,1.137101
26802,1093.339,False,1.57083,1.509066,1.748619,1.201827
26803,1093.345,False,2.058681,2.075069,2.10695,1.979564
26804,1093.444,False,1.549623,1.110936,1.146053,1.137239
26805,1093.525,False,2.29183,2.297408,2.309733,2.223318
26806,1093.542,False,1.072445,1.108044,1.146053,1.137101
26807,1093.577,False,2.072452,1.913806,1.444134,1.623988
26808,1093.611,False,1.120025,1.18117,1.146259,1.137033
26809,1093.617,False,1.966275,1.527106,1.146535,1.139787
26810,1093.62,False,2.314484,2.165409,2.114111,2.186479
26811,1093.648,False,2.239292,2.056615,2.280469,2.250723
26812,1093.659,False,1.728099,1.595825,1.146604,1.137446
26813,1093.662,False,1.072307,1.108044,1.146053,1.13717
26814,1093.665,False,2.001048,1.768312,1.266759,1.494124
26815,1093.736,False,1.396003,1.110247,1.14681,1.138065
26816,1093.837,False,1.072169,1.107975,1.14619,1.137033
26817,1093.861,False,1.072238,1.107975,1.146053,1.13717
26818,1093.924,False,2.821132,0.001859,0.0,0.0
26819,1093.978,False,2.92249,2.865889,2.658011,2.662831
26820,1093.999,True,1.072307,1.108044,1.145984,1.137308
26821,1094.147,False,3.490903,3.487253,3.414334,3.384932
26822,1094.208,False,1.923102,1.624401,1.573034,1.716531
26823,1094.302,False,1.521391,1.109008,1.147223,1.199555
26824,1094.304,False,1.074166,1.108457,1.147292,1.13841
26825,1094.35,False,2.375904,2.22862,2.241358,2.298096
26826,1094.355,False,1.111693,1.108044,1.145708,1.137239
26827,1094.395,False,1.072169,1.107975,1.145915,1.137308
26828,1094.414,False,1.072927,1.108044,1.146259,1.13717
26829,1094.441,False,1.555682,1.508722,1.147361,1.137446
26830,1094.501,False,2.594043,2.557549,2.662624,2.63033
26831,1094.529,False,1.072445,1.108113,1.146122,1.137101
26832,1094.554,False,1.912636,1.223241,1.146397,1.141853
26833,1094.618,False,1.956979,1.966619,1.622266,1.279704
26834,1094.623,False,1.074442,1.108388,1.14619,1.136964
26835,1094.658,False,1.072445,1.108113,1.146053,1.13717
26836,1094.702,False,1.072583,1.108113,1.145984,1.137101
26837,1094.778,False,2.191781,2.054274,2.112389,2.137866
26838,1094.806,False,2.599138,2.730379,2.633084,2.456467
26839,1094.9,False,1.073133,1.108113,1.146053,1.137101
26840,1094.9,False,2.171882,2.116521,1.938664,2.03286
26841,1094.923,False,2.003527,1.803498,1.597547,1.747861
26842,1094.924,False,3.102412,0.001584,0.0,0.0
26843,1094.949,False,2.779887,2.622894,2.564641,2.653604
26844,1094.968,False,2.106536,2.004697,1.906439,1.943139
26845,1094.999,True,1.072307,1.108113,1.146053,1.13717
26846,1095.005,False,2.755236,2.548391,2.503634,2.620759
26847,1095.047,False,1.072583,1.108319,1.145915,1.136964
26848,1095.067,False,2.292725,2.176977,2.178148,2.2123
26849,1095.1,False,1.181583,1.109834,1.459696,1.13779
26850,1095.102,False,1.075681,1.10825,1.148463,1.137721
26851,1095.126,False,2.309733,2.121616,2.027971,2.137178
26852,1095.166,False,2.683901,2.61346,2.52491,2.527665
26853,1095.19,False,2.190542,2.098687,2.021361,2.042431
26854,1095.201,False,1.124707,1.108113,1.145984,1.137377
26855,1095.205,False,1.072307,1.107975,1.146122,1.137033
26856,1095.22,False,1.661997,1.305387,1.422375,1.491163
26857,1095.295,False,1.072238,1.108044,1.145777,1.13717
26858,1095.303,False,1.072238,1.107975,1.145984,1.136964
26859,1095.363,False,1.991614,1.598304,1.184544,1.543494
26860,1095.399,False,2.184758,2.170573,2.064258,1.992441
26861,1095.412,False,2.135181,1.949749,1.923997,2.027764
26862,1095.423,False,2.736507,2.696226,2.477744,2.457844
26863,1095.452,False,1.95154,1.866915,1.70159,1.664545
26864,1095.455,False,2.269521,2.256989,2.120928,2.038024
26865,1095.471,False,2.273308,2.18882,1.97323,1.989686
26866,1095.534,False,1.072376,1.108113,1.146053,1.13717
26867,1095.549,False,1.074373,1.108113,1.145984,1.137377
26868,1095.566,False,1.072238,1.108113,1.145915,1.137101
26869,1095.681,False,1.072307,1.107837,1.146122,1.137101
26870,1095.808,False,1.07272,1.107975,1.145984,1.137308
26871,1095.815,False,2.207825,2.150949,1.937975,1.908573
26872,1095.877,False,1.994024,2.03286,1.920072,1.718804
26873,1095.924,False,0.0,0.002066,0.0,0.0
26874,1095.971,False,1.072376,1.107837,1.146053,1.137101
26875,1095.986,False,1.523388,1.390976,1.146672,1.137308
26876,1095.999,True,1.072101,1.108113,1.145984,1.137101
26877,1096.008,False,1.100401,1.110936,1.146122,1.13717
26878,1096.031,False,2.06116,1.997674,1.805563,1.772512
26879,1096.042,False,2.41529,2.347466,2.260845,2.252513
26880,1096.082,False,1.072238,1.107975,1.146053,1.137033
26881,1096.141,False,1.072238,1.107975,1.145984,1.137239
26882,1096.157,False,1.821676,1.36488,1.147705,1.216149
26883,1096.167,False,1.072238,1.108113,1.146053,1.137033
26884,1096.17,False,1.294026,1.174146,1.147223,1.137377
26885,1096.17,False,2.182004,2.177046,2.234748,2.191575
26886,1096.173,False,1.072307,1.109008,1.146053,1.13779
26887,1096.177,False,1.96056,1.960973,1.908022,1.778847
26888,1096.219,False,2.069905,2.097034,2.033411,1.905199
26889,1096.232,False,2.042293,2.063088,1.922551,1.750271
26890,1096.236,False,1.872148,1.518568,1.574204,1.716325
26891,1096.249,False,1.072376,1.107906,1.145984,1.137239
26892,1096.255,False,1.796887,1.109628,1.145984,1.137515
26893,1096.291,False,1.072307,1.107906,1.145984,1.137239
26894,1096.307,False,2.09786,1.973849,1.912498,1.963383
26895,1096.311,False,2.492961,2.419215,2.229239,2.229446
26896,1096.376,False,2.070249,1.796061,1.640927,1.897625
26897,1096.458,False,1.663718,1.11066,1.15824,1.362883
26898,1096.481,False,2.339135,2.255749,2.04732,2.066875
26899,1096.486,False,2.508247,2.526219,2.434364,2.338928
26900,1096.522,False,3.069017,3.029287,3.19413,3.209209
26901,1096.569,False,1.68286,1.486687,1.146535,1.137377
26902,1096.594,False,1.592933,1.344705,1.146535,1.137239
26903,1096.598,False,3.492142,3.491729,3.267531,3.116046
26904,1096.613,False,1.842608,1.494675,1.146259,1.137721
26905,1096.648,False,1.072445,1.108044,1.14619,1.13717
26906,1096.692,False,1.072789,1.107906,1.146053,1.13717
26907,1096.727,False,2.248175,2.084296,1.895628,2.008622
26908,1096.753,False,2.459428,2.478157,2.386921,2.29665
26909,1096.8,False,2.405582,2.339961,2.152808,2.150949
26910,1096.924,False,0.284861,0.002479,0.0,0.0
26911,1096.978,False,1.675975,1.649121,1.814446,1.367221
26912,1096.999,True,1.072238,1.107975,1.14619,1.13717
26913,1097.022,False,1.072651,1.108044,1.145984,1.137033
26914,1097.064,False,2.261051,2.105435,2.053586,2.123682
26915,1097.089,False,2.373907,2.329288,2.409024,2.375629
26916,1097.091,False,2.857145,2.783192,2.77431,2.794003
26917,1097.264,False,2.346778,2.301677,2.431403,2.390295
26918,1097.375,False,1.072514,1.108113,1.146053,1.137101
26919,1097.397,False,1.072376,1.107975,1.145984,1.137033
26920,1097.503,False,1.072376,1.108182,1.145915,1.136964
26921,1097.529,False,2.961738,2.989005,3.046845,2.976887
26922,1097.551,False,2.108051,2.011032,1.742559,1.783736
26923,1097.56,False,1.072307,1.108113,1.145984,1.136895
26924,1097.593,False,1.890739,1.6841,1.431464,1.490337
26925,1097.698,False,2.325845,2.133735,2.038437,2.151844
26926,1097.705,False,2.788288,2.673985,2.63212,2.679769
26927,1097.713,False,1.072307,1.107837,1.145846,1.136757
26928,1097.719,False,1.072238,1.107975,1.146053,1.136964
26929,1097.732,False,2.336656,2.336243,2.199769,2.104953
26930,1097.743,False,2.211405,2.175806,1.979496,1.914564
26931,1097.763,False,2.348706,2.265251,2.108396,2.130292
26932,1097.844,False,1.072307,1.108113,1.145984,1.136826
26933,1097.876,False,1.072307,1.107975,1.145846,1.136964
26934,1097.924,False,0.745926,0.001584,0.0,0.0
26935,1097.952,False,1.329694,1.108319,1.180894,1.196043
26936,1097.999,True,1.072376,1.107975,1.145984,1.136895
26937,1098.005,False,2.092972,2.0184,1.649534,1.619374
26938,1098.037,False,1.125327,1.143298,1.146328,1.136895
26939,1098.096,False,1.074511,1.108182,1.145915,1.136551
26940,1098.102,False,2.0509,1.821538,1.513404,1.76604
26941,1098.118,False,1.250371,1.10825,1.146053,1.13717
26942,1098.19,False,1.072307,1.107975,1.145915,1.13717
26943,1098.288,False,1.775817,1.744418,1.347666,1.138961
26944,1098.297,False,2.07259,2.032447,2.190197,2.039745
26945,1098.308,False,1.809626,1.551069,1.693258,1.724725
26946,1098.333,False,1.072514,1.108113,1.145777,1.136895
26947,1098.34,False,2.231994,2.075826,1.942244,2.040847
26948,1098.358,False,2.631019,2.746147,2.755925,2.583783
26949,1098.364,False,2.302021,2.272963,2.333557,2.285771
26950,1098.365,False,1.861406,1.356686,1.535507,1.540671
26951,1098.38,False,1.384366,1.10825,1.145846,1.137583
26952,1098.394,False,2.62193,2.539164,2.521674,2.528353
26953,1098.582,False,2.264219,2.3286,2.312487,2.161691
26954,1098.612,False,1.072514,1.108113,1.145984,1.136895
26955,1098.624,False,1.570624,1.116031,1.146741,1.138685
26956,1098.67,False,1.443927,1.108595,1.146053,1.137515
26957,1098.676,False,2.389676,2.261395,2.201146,2.245627
26958,1098.721,False,2.583852,2.500879,2.40083,2.409988
26959,1098.723,False,2.238535,2.163481,2.226623,2.203211
26960,1098.906,False,2.254165,2.198598,2.274547,2.245352
26961,1098.924,False,0.846112,0.00179,0.0,0.0
26962,1098.964,False,1.096269,1.109559,1.147499,1.137583
26963,1098.999,True,1.072238,1.108044,1.14619,1.136964
26964,1099.004,False,2.07438,2.048834,1.799022,1.695186
26965,1099.026,False,2.635563,2.522569,2.369983,2.401312
26966,1099.053,False,1.988309,1.99671,1.909537,1.78587
26967,1099.057,False,2.494751,2.478226,2.485593,2.432229
26968,1099.12,False,1.072307,1.10825,1.146053,1.136964
26969,1099.124,False,2.770247,2.787324,2.554381,2.470445
26970,1099.126,False,1.743936,1.510168,1.614623,1.657728
26971,1099.201,False,1.122986,1.108664,1.145915,1.136895
26972,1099.219,False,1.072238,1.107975,1.145915,1.137033
26973,1099.267,False,1.811278,1.606085,1.147154,1.138134
