Time,PinPullerTemp,Spare,LEXIbaseTemp,HVsupplyTemp,+5.2V_Imon,+10V_Imon,+3.3V_Imon,AnodeVoltMon,+28V_Imon,ADC_Ground,Cmd_count,Pinpuller_Armed,Unused,Unused,HVmcpAuto,HVmcpMan,DeltaEvntCount,DeltaDroppedCount,DeltaLostevntCount
1466736,-273.0000E+0,-268.5957E+0,17.1325E+0,-273.0000E+0,1.2024E+0,2.6206E+0,369.9602E-3,3.6677E+0,1.0361E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.6952E+0,46,0,0
1467736,-273.0000E+0,-268.5957E+0,17.1325E+0,-273.0000E+0,1.2024E+0,2.6206E+0,369.9602E-3,3.6677E+0,1.0361E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.6952E+0,42,0,0
1468736,-273.0000E+0,-268.5957E+0,17.1325E+0,-273.0000E+0,1.2024E+0,2.6206E+0,369.9602E-3,3.6677E+0,1.0361E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.6952E+0,32,0,0
1469736,-273.0000E+0,-268.4856E+0,17.1325E+0,-273.0000E+0,1.2024E+0,2.6206E+0,369.9602E-3,3.6677E+0,1.0361E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.6952E+0,41,0,0
1470736,-273.0000E+0,-268.4856E+0,17.1325E+0,-273.0000E+0,1.2024E+0,2.6206E+0,369.9602E-3,3.6677E+0,1.0361E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.6952E+0,53,0,0
1471736,-273.0000E+0,-268.4856E+0,17.1325E+0,-273.0000E+0,1.2024E+0,2.6206E+0,369.9602E-3,3.6677E+0,1.0361E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.6952E+0,40,0,0
1472736,-273.0000E+0,-268.4856E+0,17.1325E+0,-273.0000E+0,1.1848E+0,2.6206E+0,369.9602E-3,3.6677E+0,1.0361E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.6952E+0,46,0,0
1473736,-273.0000E+0,-268.4856E+0,17.1325E+0,-273.0000E+0,1.1848E+0,2.6206E+0,369.9602E-3,3.6677E+0,1.0361E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.6952E+0,46,0,0
1474736,-273.0000E+0,-268.4856E+0,17.1325E+0,-273.0000E+0,1.1848E+0,2.6206E+0,369.9602E-3,3.6677E+0,1.0361E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.6952E+0,31,0,0
1475736,-273.0000E+0,-268.4856E+0,17.1325E+0,-273.0000E+0,1.1848E+0,2.6206E+0,369.9602E-3,3.6677E+0,1.0361E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.6952E+0,46,0,0
1476736,-273.0000E+0,-268.4856E+0,17.1325E+0,-273.0000E+0,1.1848E+0,2.6206E+0,369.9602E-3,3.6677E+0,1.0328E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.6952E+0,38,0,0
1477736,-273.0000E+0,-268.4856E+0,17.1325E+0,-273.0000E+0,1.1848E+0,2.6206E+0,369.9602E-3,3.6677E+0,1.0328E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.6952E+0,39,0,0
1478736,-273.0000E+0,-268.4856E+0,17.1325E+0,-273.0000E+0,1.1848E+0,2.6206E+0,369.9602E-3,3.6677E+0,1.0328E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.6952E+0,41,0,0
1479736,-273.0000E+0,-268.4856E+0,17.1325E+0,-273.0000E+0,1.1848E+0,2.6206E+0,369.9602E-3,3.6677E+0,1.0328E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.6952E+0,43,0,0
1480736,-273.0000E+0,-268.4856E+0,17.1325E+0,-273.0000E+0,1.1848E+0,2.6206E+0,369.9602E-3,3.6677E+0,1.0328E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.6952E+0,43,0,0
1481736,-273.0000E+0,-268.4856E+0,17.1325E+0,-273.0000E+0,1.1848E+0,2.6206E+0,369.9602E-3,3.6677E+0,1.0328E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.6952E+0,44,0,0
1482736,-273.0000E+0,-268.4856E+0,17.1325E+0,-273.0000E+0,1.1848E+0,2.6206E+0,369.9602E-3,3.6677E+0,1.0328E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.6952E+0,38,0,0
1483736,-273.0000E+0,-268.4856E+0,17.1325E+0,-273.0000E+0,1.1848E+0,2.6206E+0,369.9602E-3,3.6677E+0,1.0328E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.6952E+0,41,0,0
1484736,-273.0000E+0,-268.4856E+0,17.1325E+0,-273.0000E+0,1.2079E+0,2.6206E+0,369.9602E-3,3.6677E+0,1.0328E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.6952E+0,42,0,0
1485736,-273.0000E+0,-268.4856E+0,17.1325E+0,-273.0000E+0,1.2079E+0,2.6206E+0,369.9602E-3,3.6677E+0,1.0328E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.6952E+0,34,0,0
1486736,-273.0000E+0,-268.4856E+0,17.1325E+0,-273.0000E+0,1.2079E+0,2.6206E+0,368.8591E-3,3.6677E+0,1.0328E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.6952E+0,44,0,0
1487736,-273.0000E+0,-268.4856E+0,17.1325E+0,-273.0000E+0,1.2079E+0,2.6206E+0,368.8591E-3,3.6677E+0,1.0328E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.6952E+0,42,0,0
1488736,-273.0000E+0,-268.4856E+0,17.1325E+0,-273.0000E+0,1.2079E+0,2.6206E+0,368.8591E-3,3.6677E+0,1.0295E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.6952E+0,54,0,0
1489736,-273.0000E+0,-268.4856E+0,17.1325E+0,-273.0000E+0,1.2079E+0,2.6206E+0,368.8591E-3,3.6677E+0,1.0295E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.6952E+0,38,0,0
1490736,-273.0000E+0,-268.4856E+0,17.1325E+0,-273.0000E+0,1.2079E+0,2.6206E+0,368.8591E-3,3.6677E+0,1.0295E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.6952E+0,35,0,0
1491736,-273.0000E+0,-268.4856E+0,17.1325E+0,-273.0000E+0,1.2079E+0,2.6206E+0,368.8591E-3,3.6677E+0,1.0295E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.6952E+0,40,0,0
1492736,-273.0000E+0,-268.4856E+0,17.1325E+0,-273.0000E+0,1.2079E+0,2.6206E+0,368.8591E-3,3.6677E+0,1.0295E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.6952E+0,41,0,0
1493736,-273.0000E+0,-268.5957E+0,17.1325E+0,-273.0000E+0,1.2079E+0,2.6206E+0,368.8591E-3,3.6677E+0,1.0295E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.6952E+0,49,0,0
1494736,-273.0000E+0,-268.5957E+0,17.1325E+0,-273.0000E+0,1.2079E+0,2.6206E+0,368.8591E-3,3.6677E+0,1.0295E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.6952E+0,45,0,0
1495736,-273.0000E+0,-268.5957E+0,17.1325E+0,-273.0000E+0,1.2079E+0,2.6206E+0,368.8591E-3,3.6677E+0,1.0295E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.6952E+0,39,0,0
1496736,-273.0000E+0,-268.5957E+0,17.1325E+0,-273.0000E+0,1.1870E+0,2.6206E+0,368.8591E-3,3.6677E+0,1.0295E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.6952E+0,40,0,0
1497736,-273.0000E+0,-268.5957E+0,17.1325E+0,-273.0000E+0,1.1870E+0,2.6206E+0,368.8591E-3,3.6677E+0,1.0295E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.6952E+0,27,0,0
1498736,-273.0000E+0,-268.5957E+0,17.1325E+0,-273.0000E+0,1.1870E+0,2.6206E+0,368.8591E-3,3.6677E+0,1.0295E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.6952E+0,42,0,0
1499736,-273.0000E+0,-268.5957E+0,17.1325E+0,-273.0000E+0,1.1870E+0,2.6206E+0,368.8591E-3,3.6677E+0,1.0295E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.6952E+0,37,0,0
1500736,-273.0000E+0,-268.5957E+0,17.1325E+0,-273.0000E+0,1.1870E+0,2.6206E+0,368.8591E-3,3.6677E+0,1.0339E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.6952E+0,45,0,0
1501736,-273.0000E+0,-268.5957E+0,17.1325E+0,-273.0000E+0,1.1870E+0,2.6206E+0,368.8591E-3,3.6677E+0,1.0339E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.6952E+0,42,0,0
1502736,-273.0000E+0,-268.5957E+0,17.1325E+0,-273.0000E+0,1.1870E+0,2.6206E+0,368.8591E-3,3.6677E+0,1.0339E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.6952E+0,44,0,0
1503736,-273.0000E+0,-268.5957E+0,17.1325E+0,-273.0000E+0,1.1870E+0,2.6206E+0,368.8591E-3,3.6677E+0,1.0339E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.6952E+0,47,0,0
1504736,-273.0000E+0,-268.5957E+0,17.1325E+0,-273.0000E+0,1.1870E+0,2.6206E+0,368.8591E-3,3.6677E+0,1.0339E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.6952E+0,39,0,0
1505736,-273.0000E+0,-268.5957E+0,17.1325E+0,-273.0000E+0,1.1870E+0,2.6206E+0,368.8591E-3,3.6677E+0,1.0339E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.6952E+0,38,0,0
1506736,-273.0000E+0,-268.5957E+0,17.1325E+0,-273.0000E+0,1.1870E+0,2.6206E+0,368.8591E-3,3.6677E+0,1.0339E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.6952E+0,51,0,0
1507736,-273.0000E+0,-268.5957E+0,17.1325E+0,-273.0000E+0,1.1870E+0,2.6206E+0,368.8591E-3,3.6677E+0,1.0339E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.6952E+0,37,0,0
1508736,-273.0000E+0,-268.5957E+0,17.1325E+0,-273.0000E+0,1.1991E+0,2.6206E+0,368.8591E-3,3.6677E+0,1.0339E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.6952E+0,42,0,0
1509736,-273.0000E+0,-268.5957E+0,17.1325E+0,-273.0000E+0,1.1991E+0,2.6217E+0,368.8591E-3,3.6677E+0,1.0339E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.6952E+0,49,0,0
1510736,-273.0000E+0,-268.5957E+0,17.1325E+0,-273.0000E+0,1.1991E+0,2.6217E+0,369.9602E-3,3.6677E+0,1.0339E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.6952E+0,47,0,0
1511736,-273.0000E+0,-268.5957E+0,17.1325E+0,-273.0000E+0,1.1991E+0,2.6217E+0,369.9602E-3,3.6677E+0,1.0339E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.6952E+0,33,0,0
1512736,-273.0000E+0,-268.5957E+0,17.1325E+0,-273.0000E+0,1.1991E+0,2.6217E+0,369.9602E-3,3.6677E+0,1.0317E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.6952E+0,36,0,0
1513736,-273.0000E+0,-268.5957E+0,17.1325E+0,-273.0000E+0,1.1991E+0,2.6217E+0,369.9602E-3,3.6677E+0,1.0317E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.6952E+0,38,0,0
1514736,-273.0000E+0,-268.5957E+0,17.1325E+0,-273.0000E+0,1.1991E+0,2.6217E+0,369.9602E-3,3.6677E+0,1.0317E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.6952E+0,51,0,0
1515736,-273.0000E+0,-268.5957E+0,17.1325E+0,-273.0000E+0,1.1991E+0,2.6217E+0,369.9602E-3,3.6677E+0,1.0317E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.6952E+0,35,0,0
1516736,-273.0000E+0,-268.5957E+0,17.1325E+0,-273.0000E+0,1.1991E+0,2.6217E+0,369.9602E-3,3.6677E+0,1.0317E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.6952E+0,37,0,0
1517736,-273.0000E+0,-268.4856E+0,17.1325E+0,-273.0000E+0,1.1991E+0,2.6217E+0,369.9602E-3,3.6677E+0,1.0317E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.6952E+0,38,0,0
1518736,-273.0000E+0,-268.4856E+0,17.2426E+0,-273.0000E+0,1.1991E+0,2.6217E+0,369.9602E-3,3.6677E+0,1.0317E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.6952E+0,40,0,0
1519736,-273.0000E+0,-268.4856E+0,17.2426E+0,-273.0000E+0,1.1991E+0,2.6217E+0,369.9602E-3,3.6677E+0,1.0317E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.6952E+0,40,0,0
1520736,-273.0000E+0,-268.4856E+0,17.2426E+0,-273.0000E+0,1.2090E+0,2.6217E+0,369.9602E-3,3.6677E+0,1.0317E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.6952E+0,44,0,0
1521736,-273.0000E+0,-268.4856E+0,17.2426E+0,-273.0000E+0,1.2090E+0,2.6217E+0,369.9602E-3,3.6677E+0,1.0317E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.6952E+0,47,0,0
1522736,-273.0000E+0,-268.4856E+0,17.2426E+0,-273.0000E+0,1.2090E+0,2.6217E+0,371.0613E-3,3.6677E+0,1.0317E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.6952E+0,43,0,0
1523736,-273.0000E+0,-268.4856E+0,17.2426E+0,-273.0000E+0,1.2090E+0,2.6217E+0,371.0613E-3,3.6677E+0,1.0317E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.6952E+0,36,0,0
1524736,-273.0000E+0,-268.4856E+0,17.2426E+0,-273.0000E+0,1.2090E+0,2.6217E+0,371.0613E-3,3.6677E+0,1.0339E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.6952E+0,49,0,0
1525736,-273.0000E+0,-268.4856E+0,17.2426E+0,-273.0000E+0,1.2090E+0,2.6217E+0,371.0613E-3,3.6677E+0,1.0339E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.6952E+0,37,0,0
1526736,-273.0000E+0,-268.4856E+0,17.2426E+0,-273.0000E+0,1.2090E+0,2.6217E+0,371.0613E-3,3.6677E+0,1.0339E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.6952E+0,41,0,0
1527736,-273.0000E+0,-268.4856E+0,17.2426E+0,-273.0000E+0,1.2090E+0,2.6217E+0,371.0613E-3,3.6677E+0,1.0339E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.6952E+0,44,0,0
1528736,-273.0000E+0,-268.4856E+0,17.2426E+0,-273.0000E+0,1.2090E+0,2.6217E+0,371.0613E-3,3.6677E+0,1.0339E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.6952E+0,44,0,0
1529736,-273.0000E+0,-268.5957E+0,17.2426E+0,-273.0000E+0,1.2090E+0,2.6217E+0,371.0613E-3,3.6677E+0,1.0339E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.6952E+0,26,0,0
1530736,-273.0000E+0,-268.5957E+0,17.1325E+0,-273.0000E+0,1.2090E+0,2.6217E+0,371.0613E-3,3.6677E+0,1.0339E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.6952E+0,34,0,0
1531736,-273.0000E+0,-268.5957E+0,17.1325E+0,-273.0000E+0,1.2090E+0,2.6217E+0,371.0613E-3,3.6677E+0,1.0339E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.6952E+0,43,0,0
1532736,-273.0000E+0,-268.5957E+0,17.1325E+0,-273.0000E+0,1.1870E+0,2.6217E+0,371.0613E-3,3.6677E+0,1.0339E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.6952E+0,36,0,0
1533736,-273.0000E+0,-268.5957E+0,17.1325E+0,-273.0000E+0,1.1870E+0,2.6206E+0,371.0613E-3,3.6677E+0,1.0339E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.6952E+0,44,0,0
1534736,-273.0000E+0,-268.5957E+0,17.1325E+0,-273.0000E+0,1.1870E+0,2.6206E+0,369.9602E-3,3.6677E+0,1.0339E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.6952E+0,38,0,0
1535736,-273.0000E+0,-268.5957E+0,17.1325E+0,-273.0000E+0,1.1870E+0,2.6206E+0,369.9602E-3,3.6677E+0,1.0339E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.6952E+0,40,0,0
1536736,-273.0000E+0,-268.5957E+0,17.1325E+0,-273.0000E+0,1.1870E+0,2.6206E+0,369.9602E-3,3.6677E+0,1.0306E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.6952E+0,35,0,0
1537736,-273.0000E+0,-268.5957E+0,17.1325E+0,-273.0000E+0,1.1870E+0,2.6206E+0,369.9602E-3,3.6677E+0,1.0306E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.6952E+0,39,0,0
1538736,-273.0000E+0,-268.5957E+0,17.1325E+0,-273.0000E+0,1.1870E+0,2.6206E+0,369.9602E-3,3.6677E+0,1.0306E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.6952E+0,44,0,0
1539736,-273.0000E+0,-268.5957E+0,17.1325E+0,-273.0000E+0,1.1870E+0,2.6206E+0,369.9602E-3,3.6677E+0,1.0306E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.6952E+0,48,0,0
1540736,-273.0000E+0,-268.5957E+0,17.1325E+0,-273.0000E+0,1.1870E+0,2.6206E+0,369.9602E-3,3.6677E+0,1.0306E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.6952E+0,40,0,0
1541736,-273.0000E+0,-268.5957E+0,17.1325E+0,-273.0000E+0,1.1870E+0,2.6206E+0,369.9602E-3,3.6677E+0,1.0306E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.6952E+0,37,0,0
1542736,-273.0000E+0,-268.5957E+0,17.2426E+0,-273.0000E+0,1.1870E+0,2.6206E+0,369.9602E-3,3.6677E+0,1.0306E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.6952E+0,33,0,0
1543736,-273.0000E+0,-268.5957E+0,17.2426E+0,-273.0000E+0,1.1870E+0,2.6206E+0,369.9602E-3,3.6677E+0,1.0306E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.6952E+0,43,0,0
1544736,-273.0000E+0,-268.5957E+0,17.2426E+0,-273.0000E+0,1.1969E+0,2.6206E+0,369.9602E-3,3.6677E+0,1.0306E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.6952E+0,43,0,0
1545736,-273.0000E+0,-268.5957E+0,17.2426E+0,-273.0000E+0,1.1969E+0,2.6206E+0,369.9602E-3,3.6677E+0,1.0306E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.6952E+0,45,0,0
1546736,-273.0000E+0,-268.5957E+0,17.2426E+0,-273.0000E+0,1.1969E+0,2.6206E+0,369.9602E-3,3.6677E+0,1.0306E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.6952E+0,45,0,0
1547736,-273.0000E+0,-268.5957E+0,17.2426E+0,-273.0000E+0,1.1969E+0,2.6206E+0,369.9602E-3,3.6677E+0,1.0306E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.6952E+0,48,0,0
1548736,-273.0000E+0,-268.5957E+0,17.2426E+0,-273.0000E+0,1.1969E+0,2.6206E+0,369.9602E-3,3.6677E+0,1.0328E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.6952E+0,40,0,0
1549736,-273.0000E+0,-268.5957E+0,17.2426E+0,-273.0000E+0,1.1969E+0,2.6206E+0,369.9602E-3,3.6677E+0,1.0328E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.6952E+0,49,0,0
1550736,-273.0000E+0,-268.5957E+0,17.2426E+0,-273.0000E+0,1.1969E+0,2.6206E+0,369.9602E-3,3.6677E+0,1.0328E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.6952E+0,51,0,0
1551736,-273.0000E+0,-268.5957E+0,17.2426E+0,-273.0000E+0,1.1969E+0,2.6206E+0,369.9602E-3,3.6677E+0,1.0328E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.6952E+0,49,0,0
1552736,-273.0000E+0,-268.5957E+0,17.2426E+0,-273.0000E+0,1.1969E+0,2.6206E+0,369.9602E-3,3.6677E+0,1.0328E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.6952E+0,35,0,0
1553736,-273.0000E+0,-268.4856E+0,17.2426E+0,-273.0000E+0,1.1969E+0,2.6206E+0,369.9602E-3,3.6677E+0,1.0328E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.6952E+0,34,0,0
1554736,-273.0000E+0,-268.4856E+0,17.2426E+0,-273.0000E+0,1.1969E+0,2.6206E+0,369.9602E-3,3.6677E+0,1.0328E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.6952E+0,44,0,0
1555736,-273.0000E+0,-268.4856E+0,17.2426E+0,-273.0000E+0,1.1969E+0,2.6206E+0,369.9602E-3,3.6677E+0,1.0328E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.6952E+0,45,0,0
1556736,-273.0000E+0,-268.4856E+0,17.2426E+0,-273.0000E+0,1.1969E+0,2.6206E+0,369.9602E-3,3.6677E+0,1.0328E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.6952E+0,41,0,0
1557736,-273.0000E+0,-268.4856E+0,17.2426E+0,-273.0000E+0,1.1969E+0,2.6217E+0,369.9602E-3,3.6677E+0,1.0328E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.6952E+0,48,0,0
1558736,-273.0000E+0,-268.4856E+0,17.2426E+0,-273.0000E+0,1.1969E+0,2.6217E+0,369.9602E-3,3.6677E+0,1.0328E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.6952E+0,45,0,0
1559736,-273.0000E+0,-268.4856E+0,17.2426E+0,-273.0000E+0,1.1969E+0,2.6217E+0,369.9602E-3,3.6677E+0,1.0328E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.6952E+0,54,0,0
1560736,-273.0000E+0,-268.4856E+0,17.2426E+0,-273.0000E+0,1.1969E+0,2.6217E+0,369.9602E-3,3.6677E+0,1.0339E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.6952E+0,41,0,0
1561736,-273.0000E+0,-268.4856E+0,17.2426E+0,-273.0000E+0,1.1969E+0,2.6217E+0,369.9602E-3,3.6677E+0,1.0339E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.6952E+0,50,0,0
1562736,-273.0000E+0,-268.4856E+0,17.2426E+0,-273.0000E+0,1.1969E+0,2.6217E+0,369.9602E-3,3.6677E+0,1.0339E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.6952E+0,42,0,0
1563736,-273.0000E+0,-268.4856E+0,17.2426E+0,-273.0000E+0,1.1969E+0,2.6217E+0,369.9602E-3,3.6677E+0,1.0339E+0,0.0000E+0,13.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.6952E+0,44,0,0
