TimeStamp,HK_id,PinPullerTemp,OpticsTemp,LEXIbaseTemp,HVsupplyTemp,+5.2V_Imon,+10V_Imon,+3.3V_Imon,AnodeVoltMon,+28V_Imon,ADC_Ground,Cmd_count,Pinpuller_Armed,Unused,Unused,HVmcpAuto,HVmcpMan,DeltaEvntCount,DeltaDroppedCount,DeltaLostevntCount
82999.0,10.0,-273.0,-268.2653904,16.581936,-273.0,1.162732032,0.14864472,0.36885912,0.0033032160000000003,0.813692208,0.0,5.0,0.0,nan,nan,nan,nan,1.0,0.0,0.0
83999.0,11.0,-273.0,-268.2653904,16.581936,-273.0,1.162732032,0.14864472,0.36885912,0.0033032160000000003,0.813692208,0.0,5.0,0.0,nan,nan,nan,nan,1.0,0.0,0.0
84999.0,0.0,-273.0,-268.2653904,16.581936,-273.0,1.162732032,0.14864472,0.36885912,0.0033032160000000003,0.813692208,0.0,5.0,0.0,nan,nan,nan,nan,1.0,0.0,0.0
85999.0,1.0,-273.0,-268.2653904,16.581936,-273.0,1.162732032,0.14864472,0.36885912,0.0033032160000000003,0.813692208,0.0,5.0,0.0,nan,nan,nan,nan,1.0,0.0,0.0
86999.0,2.0,-273.0,-268.2653904,16.692043199999993,-273.0,1.162732032,0.14864472,0.36885912,0.0033032160000000003,0.813692208,0.0,5.0,0.0,nan,nan,nan,nan,1.0,0.0,0.0
87999.0,3.0,-273.0,-268.2653904,16.692043199999993,-273.0,1.162732032,0.14864472,0.36885912,0.0033032160000000003,0.813692208,0.0,5.0,0.0,nan,nan,nan,nan,1.0,0.0,0.0
88999.0,4.0,-273.0,-268.2653904,16.692043199999993,-273.0,1.168237392,0.14864472,0.36885912,0.0033032160000000003,0.813692208,0.0,5.0,0.0,nan,nan,nan,nan,1.0,0.0,0.0
89999.0,5.0,-273.0,-268.2653904,16.692043199999993,-273.0,1.168237392,0.14974579200000002,0.36885912,0.0033032160000000003,0.813692208,0.0,5.0,0.0,nan,nan,nan,nan,1.0,0.0,0.0
90999.0,6.0,-273.0,-268.2653904,16.692043199999993,-273.0,1.168237392,0.14974579200000002,0.36885912,0.0033032160000000003,0.813692208,0.0,5.0,0.0,nan,nan,nan,nan,1.0,0.0,0.0
91999.0,7.0,-273.0,-268.2653904,16.692043199999993,-273.0,1.168237392,0.14974579200000002,0.36885912,0.0033032160000000003,0.813692208,0.0,5.0,0.0,nan,nan,nan,nan,1.0,0.0,0.0
